,index,wid,game,multi_time,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
5567,6107,wc43fbaa,1,Before,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
5568,6108,wc43fbaa,2,After,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
5569,6109,wc43fbaa,2,After,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,1,0.0,Food_Green
5570,6110,wc43fbaa,2,After,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
5571,6111,wc43fbaa,2,After,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-2,-1.0,Scene_Yellow
5572,6112,wc43fbaa,2,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
5573,6113,wc43fbaa,2,After,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
5574,6114,wc43fbaa,3,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,2,3.0,Animal_Yellow
5575,6115,wc43fbaa,3,Before,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
5576,6116,wc43fbaa,3,Before,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-2,0.0,Animal_Green
5577,6117,wc43fbaa,3,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,2,3.0,Object_Yellow
5578,6118,wc43fbaa,3,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,-1,-2.0,Object_Blue
5579,6119,wc43fbaa,3,Before,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-1,1.0,Food_Yellow
5580,6120,wc43fbaa,4,After,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
5581,6121,wc43fbaa,4,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,2,1.0,Object_Green
5582,6122,wc43fbaa,4,After,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
5583,6123,wc43fbaa,4,After,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,-1,-2.0,Animal_Red
5584,6124,wc43fbaa,4,After,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,2,0.0,Animal_Green
5585,6125,wc43fbaa,4,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
5586,6126,wc43fbaa,5,Before,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,2,4.0,Object_Green
5587,6127,wc43fbaa,5,Before,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,-2,-1.0,Object_Red
5588,6128,wc43fbaa,5,Before,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,-1,-2.0,Object_Yellow
5589,6129,wc43fbaa,5,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
5590,6130,wc43fbaa,5,Before,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-2,0.0,Scene_Red
5591,6131,wc43fbaa,5,Before,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,2,0.0,Animal_Green
5592,6132,wc43fbaa,6,After,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,-2,-3.0,Food_Blue
5593,6133,wc43fbaa,6,After,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-1,1.0,Food_Red
5594,6134,wc43fbaa,6,After,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,2,1.0,Food_Green
5595,6135,wc43fbaa,6,After,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,1,0.0,Animal_Blue
5596,6136,wc43fbaa,6,After,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,2,1.0,Animal_Red
5597,6137,wc43fbaa,6,After,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-2,0.0,Scene_Blue
5598,6138,wc43fbaa,7,Before,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
5599,6139,wc43fbaa,7,Before,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,2,0.0,Scene_Blue
5600,6140,wc43fbaa,7,Before,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,2,0.0,Scene_Yellow
5601,6141,wc43fbaa,7,Before,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
5602,6142,wc43fbaa,7,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
5603,6143,wc43fbaa,7,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,2,3.0,Food_Green
5604,6144,wc43fbaa,8,After,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-2,-1.0,Food_Red
5605,6145,wc43fbaa,8,After,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
5606,6146,wc43fbaa,8,After,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,1,2.0,Food_Blue
5607,6147,wc43fbaa,8,After,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-2,-1.0,Animal_Red
5608,6148,wc43fbaa,8,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
5609,6149,wc43fbaa,8,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,2,0.0,Object_Red
5610,6150,wc43fbaa,9,Before,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,-1,-2.0,Food_Yellow
5611,6151,wc43fbaa,9,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-2,-1.0,Food_Green
5612,6152,wc43fbaa,9,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,1,2.0,Food_Red
5613,6153,wc43fbaa,9,Before,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,-2,-4.0,Scene_Yellow
5614,6154,wc43fbaa,9,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
5615,6155,wc43fbaa,9,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,2,3.0,Object_Yellow
5616,6156,w9f7c438,1,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,-1,-2.0,Scene_Blue
5617,6157,w9f7c438,1,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,1,0.0,Scene_Yellow
5618,6158,w9f7c438,1,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
5619,6159,w9f7c438,1,After,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,1,0.0,Animal_Blue
5620,6160,w9f7c438,1,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-2,-1.0,Animal_Yellow
5621,6161,w9f7c438,1,After,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-1,0.0,Food_Blue
5622,6162,w9f7c438,2,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
5623,6163,w9f7c438,2,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-2,-1.0,Food_Green
5624,6164,w9f7c438,2,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
5625,6165,w9f7c438,2,Before,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,2,4.0,Scene_Yellow
5626,6166,w9f7c438,2,Before,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-1,0.0,Scene_Green
5627,6167,w9f7c438,2,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,1,2.0,Object_Yellow
5628,6168,w9f7c438,3,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,2,3.0,Animal_Yellow
5629,6169,w9f7c438,3,After,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,-1,-2.0,Animal_Blue
5630,6170,w9f7c438,3,After,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-2,0.0,Animal_Green
5631,6171,w9f7c438,3,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,1,2.0,Object_Yellow
5632,6172,w9f7c438,3,After,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-2,-1.0,Object_Blue
5633,6173,w9f7c438,3,After,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,1,-1.0,Food_Yellow
5634,6174,w9f7c438,4,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,2,4.0,Object_Red
5635,6175,w9f7c438,4,Before,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-1,1.0,Object_Green
5636,6176,w9f7c438,4,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,2,1.0,Object_Blue
5637,6177,w9f7c438,4,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-2,-1.0,Animal_Red
5638,6178,w9f7c438,4,Before,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-2,0.0,Animal_Green
5639,6179,w9f7c438,4,Before,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
5640,6180,w9f7c438,5,After,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
5641,6181,w9f7c438,5,After,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,1,2.0,Object_Red
5642,6182,w9f7c438,5,After,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,2,0.0,Object_Yellow
5643,6183,w9f7c438,5,After,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
5644,6184,w9f7c438,5,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,-2,-4.0,Scene_Red
5645,6185,w9f7c438,5,After,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-2,0.0,Animal_Green
5646,6186,w9f7c438,6,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-1,0.0,Food_Blue
5647,6187,w9f7c438,6,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,2,1.0,Food_Red
5648,6188,w9f7c438,6,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,-2,-4.0,Food_Green
5649,6189,w9f7c438,6,Before,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
5650,6190,w9f7c438,6,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,1,2.0,Animal_Red
5651,6191,w9f7c438,6,Before,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,2,0.0,Scene_Blue
5652,6192,w9f7c438,7,After,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
5653,6193,w9f7c438,7,After,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-1,1.0,Scene_Blue
5654,6194,w9f7c438,7,After,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,2,0.0,Scene_Yellow
5655,6195,w9f7c438,7,After,Object_Green,"{""Q0"":""1""}",,Object,Green,1,,Object_Green
5656,6196,w9f7c438,7,After,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-2,-1.0,Object_Blue
5657,6197,w9f7c438,7,After,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,2,4.0,Food_Green
5658,6198,w9f7c438,8,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-2,-1.0,Food_Red
5659,6199,w9f7c438,8,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,-2,-4.0,Food_Yellow
5660,6200,w9f7c438,8,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,1,2.0,Food_Blue
5661,6201,w9f7c438,8,Before,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,2,4.0,Animal_Red
5662,6202,w9f7c438,8,Before,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,-1,-2.0,Animal_Yellow
5663,6203,w9f7c438,8,Before,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,2,3.0,Object_Red
5664,6204,w9f7c438,9,After,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,-1,-3.0,Food_Yellow
5665,6205,w9f7c438,9,After,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,1,2.0,Food_Green
5666,6206,w9f7c438,9,After,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
5667,6207,w9f7c438,9,After,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,2,0.0,Scene_Yellow
5668,6208,w9f7c438,9,After,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,1,3.0,Scene_Green
5669,6209,w9f7c438,9,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-2,-1.0,Object_Yellow
5670,6210,w3fc2d2c,1,After,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,-1,-3.0,Object_Blue
5671,6211,w3fc2d2c,1,After,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,2,3.0,Object_Green
5672,6212,w3fc2d2c,1,After,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,2,0.0,Object_Yellow
5673,6213,w3fc2d2c,1,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,-2,-4.0,Animal_Blue
5674,6214,w3fc2d2c,1,After,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
5675,6215,w3fc2d2c,1,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-1,1.0,Food_Blue
5676,6216,w3fc2d2c,2,Before,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
5677,6217,w3fc2d2c,2,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
5678,6218,w3fc2d2c,2,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
5679,6219,w3fc2d2c,2,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,2,1.0,Object_Red
5680,6220,w3fc2d2c,2,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
5681,6221,w3fc2d2c,2,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
5682,6222,w3fc2d2c,3,After,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-2,-1.0,Food_Yellow
5683,6223,w3fc2d2c,3,After,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
5684,6224,w3fc2d2c,3,After,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,-1,-3.0,Food_Green
5685,6225,w3fc2d2c,3,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,1,2.0,Animal_Yellow
5686,6226,w3fc2d2c,3,After,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,1,3.0,Animal_Red
5687,6227,w3fc2d2c,3,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,-1,-2.0,Scene_Yellow
5688,6228,w3fc2d2c,4,Before,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,1,0.0,Animal_Yellow
5689,6229,w3fc2d2c,4,Before,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-1,1.0,Animal_Blue
5690,6230,w3fc2d2c,4,Before,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
5691,6231,w3fc2d2c,4,Before,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,2,0.0,Scene_Yellow
5692,6232,w3fc2d2c,4,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
5693,6233,w3fc2d2c,4,Before,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
5694,6234,w3fc2d2c,5,After,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
5695,6235,w3fc2d2c,5,After,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
5696,6236,w3fc2d2c,5,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
5697,6237,w3fc2d2c,5,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
5698,6238,w3fc2d2c,5,After,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
5699,6239,w3fc2d2c,5,After,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
5700,6240,w3fc2d2c,6,Before,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
5701,6241,w3fc2d2c,6,Before,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
5702,6242,w3fc2d2c,6,Before,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-2,0.0,Food_Yellow
5703,6243,w3fc2d2c,6,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
5704,6244,w3fc2d2c,6,Before,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
5705,6245,w3fc2d2c,6,Before,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
5706,6246,w3fc2d2c,7,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
5707,6247,w3fc2d2c,7,After,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-1,0.0,Scene_Yellow
5708,6248,w3fc2d2c,7,After,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
5709,6249,w3fc2d2c,7,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,2,0.0,Object_Red
5710,6250,w3fc2d2c,7,After,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,2,0.0,Object_Yellow
5711,6251,w3fc2d2c,7,After,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,-2,-4.0,Animal_Red
5712,6252,w3fc2d2c,8,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
5713,6253,w3fc2d2c,8,Before,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,1,0.0,Object_Green
5714,6254,w3fc2d2c,8,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,1,0.0,Object_Red
5715,6255,w3fc2d2c,8,Before,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
5716,6256,w3fc2d2c,8,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
5717,6257,w3fc2d2c,8,Before,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
5718,6258,w3fc2d2c,9,After,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-2,0.0,Scene_Red
5719,6259,w3fc2d2c,9,After,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,2,0.0,Scene_Yellow
5720,6260,w3fc2d2c,9,After,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,2,0.0,Scene_Blue
5721,6261,w3fc2d2c,9,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,2,0.0,Object_Red
5722,6262,w3fc2d2c,9,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
5723,6263,w3fc2d2c,9,After,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-1,0.0,Animal_Red
5724,6264,we10d2c6,1,After,Animal_Yellow,"{""Q0"":""2""}",,Animal,Yellow,2,,Animal_Yellow
5725,6265,we10d2c6,1,After,Animal_Blue,"{""Q0"":""2""}",,Animal,Blue,2,,Animal_Blue
5726,6266,we10d2c6,1,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-2,-1.0,Animal_Green
5727,6267,we10d2c6,1,After,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-2,-1.0,Scene_Yellow
5728,6268,we10d2c6,1,After,Scene_Blue,"{""Q0"":""1""}",,Scene,Blue,1,,Scene_Blue
5729,6269,we10d2c6,1,After,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,-1,-2.0,Food_Yellow
5730,6270,we10d2c6,2,Before,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
5731,6271,we10d2c6,2,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-1,0.0,Food_Blue
5732,6272,we10d2c6,2,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,1,0.0,Food_Red
5733,6273,we10d2c6,2,Before,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
5734,6274,we10d2c6,2,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
5735,6275,we10d2c6,2,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
5736,6276,we10d2c6,3,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,-2,-4.0,Scene_Red
5737,6277,we10d2c6,3,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,1,0.0,Scene_Yellow
5738,6278,we10d2c6,3,After,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-2,0.0,Scene_Blue
5739,6279,we10d2c6,3,After,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,-1,-2.0,Animal_Red
5740,6280,we10d2c6,3,After,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
5741,6281,we10d2c6,3,After,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,1,0.0,Object_Red
5742,6282,we10d2c6,4,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,-1,-2.0,Food_Red
5743,6283,we10d2c6,4,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
5744,6284,we10d2c6,4,Before,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,1,0.0,Food_Green
5745,6285,we10d2c6,4,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,2,1.0,Object_Red
5746,6286,we10d2c6,4,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
5747,6287,we10d2c6,4,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-2,-1.0,Animal_Red
5748,6288,we10d2c6,5,After,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,-1,-2.0,Animal_Green
5749,6289,we10d2c6,5,After,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,-2,-3.0,Animal_Red
5750,6290,we10d2c6,5,After,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,2,4.0,Animal_Blue
5751,6291,we10d2c6,5,After,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
5752,6292,we10d2c6,5,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,1,-1.0,Scene_Red
5753,6293,we10d2c6,5,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,-2,-3.0,Object_Green
5754,6294,we10d2c6,6,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,1,-1.0,Food_Green
5755,6295,we10d2c6,6,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,-1,-2.0,Food_Red
5756,6296,we10d2c6,6,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
5757,6297,we10d2c6,6,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
5758,6298,we10d2c6,6,Before,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-1,1.0,Scene_Red
5759,6299,we10d2c6,6,Before,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
5760,6300,we10d2c6,7,After,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-1,1.0,Object_Blue
5761,6301,we10d2c6,7,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
5762,6302,we10d2c6,7,After,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,1,3.0,Object_Green
5763,6303,we10d2c6,7,After,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,2,0.0,Scene_Blue
5764,6304,we10d2c6,7,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,2,1.0,Scene_Yellow
5765,6305,we10d2c6,7,After,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,-2,-4.0,Food_Blue
5766,6306,we10d2c6,8,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,2,3.0,Object_Blue
5767,6307,we10d2c6,8,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-2,-1.0,Object_Yellow
5768,6308,we10d2c6,8,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,1,0.0,Object_Red
5769,6309,we10d2c6,8,Before,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,-2,-4.0,Animal_Blue
5770,6310,we10d2c6,8,Before,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,-1,-2.0,Animal_Yellow
5771,6311,we10d2c6,8,Before,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,1,-1.0,Food_Blue
5772,6312,we10d2c6,9,After,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,-2,-4.0,Object_Blue
5773,6313,we10d2c6,9,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,2,3.0,Object_Yellow
5774,6314,we10d2c6,9,After,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
5775,6315,we10d2c6,9,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,-2,-3.0,Scene_Blue
5776,6316,we10d2c6,9,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,1,0.0,Scene_Yellow
5777,6317,we10d2c6,9,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-1,1.0,Food_Blue
5778,6318,we26c55e,1,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
5779,6319,we26c55e,1,Before,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,-2,-4.0,Scene_Yellow
5780,6320,we26c55e,1,Before,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-1,0.0,Scene_Red
