,index,wid,game,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
708,798,w04c1659,4,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,5,1.0,Food_Yellow
709,799,w04c1659,4,Food_Green,"{""Q0"":""-6""}",-6.0,Food,Green,-9,-3.0,Food_Green
710,800,w04c1659,4,Food_Blue,"{""Q0"":""-3""}",-3.0,Food,Blue,6,9.0,Food_Blue
711,801,w04c1659,4,Scene_Yellow,"{""Q0"":""-8""}",-8.0,Scene,Yellow,-4,4.0,Scene_Yellow
712,802,w04c1659,4,Scene_Green,"{""Q0"":""+7""}",7.0,Scene,Green,7,0.0,Scene_Green
713,803,w04c1659,4,Animal_Yellow,"{""Q0"":""+5""}",5.0,Animal,Yellow,-3,-8.0,Animal_Yellow
714,804,w04c1659,5,Animal_Blue,"{""Q0"":""+5""}",5.0,Animal,Blue,4,-1.0,Animal_Blue
715,805,w04c1659,5,Animal_Red,"{""Q0"":""-5""}",-5.0,Animal,Red,3,8.0,Animal_Red
716,806,w04c1659,5,Animal_Green,"{""Q0"":""+3""}",3.0,Animal,Green,-6,-9.0,Animal_Green
717,807,w04c1659,5,Scene_Blue,"{""Q0"":""+6""}",6.0,Scene,Blue,5,-1.0,Scene_Blue
718,808,w04c1659,5,Scene_Red,"{""Q0"":""-8""}",-8.0,Scene,Red,-1,7.0,Scene_Red
719,809,w04c1659,5,Object_Blue,"{""Q0"":""-4""}",-4.0,Object,Blue,-7,-3.0,Object_Blue
720,810,wcbfad8c,1,Object_Yellow,"{""Q0"":""+4""}",4.0,Object,Yellow,-4,-8.0,Object_Yellow
721,811,wcbfad8c,1,Object_Blue,"{""Q0"":""+3""}",3.0,Object,Blue,-6,-9.0,Object_Blue
722,812,wcbfad8c,1,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,8,4.0,Object_Green
723,813,wcbfad8c,1,Animal_Yellow,"{""Q0"":""+3""}",3.0,Animal,Yellow,-3,-6.0,Animal_Yellow
724,814,wcbfad8c,1,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,9,5.0,Animal_Blue
725,815,wcbfad8c,1,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,5,4.0,Scene_Yellow
726,816,wcbfad8c,2,Scene_Red,"{""Q0"":""+4""}",4.0,Scene,Red,-4,-8.0,Scene_Red
727,817,wcbfad8c,2,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,-8,-10.0,Scene_Blue
728,818,wcbfad8c,2,Scene_Green,"{""Q0"":""+9""}",9.0,Scene,Green,9,0.0,Scene_Green
729,819,wcbfad8c,2,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,-3,-5.0,Food_Red
730,820,wcbfad8c,2,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,2,-1.0,Food_Blue
731,821,wcbfad8c,2,Object_Red,"{""Q0"":""+5""}",5.0,Object,Red,5,0.0,Object_Red
732,822,wcbfad8c,3,Scene_Red,"{""Q0"":""9""}",,Scene,Red,-7,,Scene_Red
733,823,wcbfad8c,3,Scene_Blue,"{""Q0"":""+4""}",4.0,Scene,Blue,6,2.0,Scene_Blue
734,824,wcbfad8c,3,Scene_Yellow,"{""Q0"":""-4""}",-4.0,Scene,Yellow,4,8.0,Scene_Yellow
735,825,wcbfad8c,3,Animal_Red,"{""Q0"":""+9""}",9.0,Animal,Red,9,0.0,Animal_Red
736,826,wcbfad8c,3,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,-1,-5.0,Animal_Blue
737,827,wcbfad8c,3,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,-5,-9.0,Food_Red
738,828,wcbfad8c,4,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,-6,-10.0,Object_Green
739,829,wcbfad8c,4,Object_Yellow,"{""Q0"":""0""}",,Object,Yellow,-5,,Object_Yellow
740,830,wcbfad8c,4,Object_Red,"{""Q0"":""+9""}",9.0,Object,Red,9,0.0,Object_Red
741,831,wcbfad8c,4,Food_Green,"{""Q0"":""0""}",,Food,Green,-4,,Food_Green
742,832,wcbfad8c,4,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
743,833,wcbfad8c,4,Animal_Green,"{""Q0"":""0""}",,Animal,Green,8,,Animal_Green
744,834,wcbfad8c,5,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,-4,-8.0,Animal_Green
745,835,wcbfad8c,5,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
746,836,wcbfad8c,5,Animal_Red,"{""Q0"":""+9""}",9.0,Animal,Red,3,-6.0,Animal_Red
747,837,wcbfad8c,5,Food_Green,"{""Q0"":""+9""}",9.0,Food,Green,8,-1.0,Food_Green
748,838,wcbfad8c,5,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,-7,-9.0,Food_Yellow
749,839,wcbfad8c,5,Scene_Green,"{""Q0"":""+4""}",4.0,Scene,Green,-5,-9.0,Scene_Green
750,840,wab2e8f4,1,Object_Red,"{""Q0"":""-7""}",-7.0,Object,Red,7,14.0,Object_Red
751,841,wab2e8f4,1,Object_Blue,"{""Q0"":""+6""}",6.0,Object,Blue,-8,-14.0,Object_Blue
752,842,wab2e8f4,1,Object_Green,"{""Q0"":""-5""}",-5.0,Object,Green,5,10.0,Object_Green
753,843,wab2e8f4,1,Food_Red,"{""Q0"":""+6""}",6.0,Food,Red,-6,-12.0,Food_Red
754,844,wab2e8f4,1,Food_Blue,"{""Q0"":""+9""}",9.0,Food,Blue,9,0.0,Food_Blue
755,845,wab2e8f4,1,Animal_Red,"{""Q0"":""+5""}",5.0,Animal,Red,-4,-9.0,Animal_Red
756,846,wab2e8f4,2,Scene_Yellow,"{""Q0"":""-6""}",-6.0,Scene,Yellow,-7,-1.0,Scene_Yellow
757,847,wab2e8f4,2,Scene_Blue,"{""Q0"":""+6""}",6.0,Scene,Blue,9,3.0,Scene_Blue
758,848,wab2e8f4,2,Scene_Red,"{""Q0"":""+8""}",8.0,Scene,Red,-6,-14.0,Scene_Red
759,849,wab2e8f4,2,Food_Yellow,"{""Q0"":""+7""}",7.0,Food,Yellow,5,-2.0,Food_Yellow
760,850,wab2e8f4,2,Food_Blue,"{""Q0"":""+9""}",9.0,Food,Blue,-8,-17.0,Food_Blue
761,851,wab2e8f4,2,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,3,0.0,Object_Yellow
762,852,wab2e8f4,3,Animal_Yellow,"{""Q0"":""+7""}",7.0,Animal,Yellow,-6,-13.0,Animal_Yellow
763,853,wab2e8f4,3,Animal_Blue,"{""Q0"":""-5""}",-5.0,Animal,Blue,5,10.0,Animal_Blue
764,854,wab2e8f4,3,Animal_Green,"{""Q0"":""-5""}",-5.0,Animal,Green,2,7.0,Animal_Green
765,855,wab2e8f4,3,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,8,5.0,Object_Yellow
766,856,wab2e8f4,3,Object_Blue,"{""Q0"":""-5""}",-5.0,Object,Blue,-4,1.0,Object_Blue
767,857,wab2e8f4,3,Scene_Yellow,"{""Q0"":""+6""}",6.0,Scene,Yellow,-3,-9.0,Scene_Yellow
768,858,wab2e8f4,4,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,-4,-1.0,Animal_Green
769,859,wab2e8f4,4,Animal_Blue,"{""Q0"":""-8""}",-8.0,Animal,Blue,9,17.0,Animal_Blue
770,860,wab2e8f4,4,Animal_Yellow,"{""Q0"":""+4""}",4.0,Animal,Yellow,-6,-10.0,Animal_Yellow
771,861,wab2e8f4,4,Scene_Green,"{""Q0"":""-5""}",-5.0,Scene,Green,3,8.0,Scene_Green
772,862,wab2e8f4,4,Scene_Blue,"{""Q0"":""-4""}",-4.0,Scene,Blue,-1,3.0,Scene_Blue
773,863,wab2e8f4,4,Food_Green,"{""Q0"":""+3""}",3.0,Food,Green,2,-1.0,Food_Green
774,864,wab2e8f4,5,Food_Red,"{""Q0"":""+7""}",7.0,Food,Red,7,0.0,Food_Red
775,865,wab2e8f4,5,Food_Green,"{""Q0"":""-3""}",-3.0,Food,Green,4,7.0,Food_Green
776,866,wab2e8f4,5,Food_Yellow,"{""Q0"":""-9""}",-9.0,Food,Yellow,-9,0.0,Food_Yellow
777,867,wab2e8f4,5,Scene_Red,"{""Q0"":""_6""}",,Scene,Red,6,,Scene_Red
778,868,wab2e8f4,5,Scene_Green,"{""Q0"":""-5""}",-5.0,Scene,Green,-5,0.0,Scene_Green
779,869,wab2e8f4,5,Object_Red,"{""Q0"":""+5""}",5.0,Object,Red,-8,-13.0,Object_Red
780,870,w192a97f,1,Animal_Red,"{""Q0"":""-7""}",-7.0,Animal,Red,-6,1.0,Animal_Red
781,871,w192a97f,1,Animal_Yellow,"{""Q0"":""+3""}",3.0,Animal,Yellow,-3,-6.0,Animal_Yellow
782,872,w192a97f,1,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,8,11.0,Animal_Green
783,873,w192a97f,1,Object_Red,"{""Q0"":""-9""}",-9.0,Object,Red,-7,2.0,Object_Red
784,874,w192a97f,1,Object_Yellow,"{""Q0"":""+4""}",4.0,Object,Yellow,1,-3.0,Object_Yellow
785,875,w192a97f,1,Scene_Red,"{""Q0"":""-9""}",-9.0,Scene,Red,9,18.0,Scene_Red
786,876,w192a97f,2,Object_Green,"{""Q0"":""-4""}",-4.0,Object,Green,4,8.0,Object_Green
787,877,w192a97f,2,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
788,878,w192a97f,2,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,-3,0.0,Object_Blue
789,879,w192a97f,2,Food_Green,"{""Q0"":""-5""}",-5.0,Food,Green,-9,-4.0,Food_Green
790,880,w192a97f,2,Food_Yellow,"{""Q0"":""+5""}",5.0,Food,Yellow,5,0.0,Food_Yellow
791,881,w192a97f,2,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,6,7.0,Scene_Green
792,882,w192a97f,3,Food_Yellow,"{""Q0"":""-7""}",-7.0,Food,Yellow,-7,0.0,Food_Yellow
793,883,w192a97f,3,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,2,4.0,Food_Blue
794,884,w192a97f,3,Food_Red,"{""Q0"":""+6""}",6.0,Food,Red,6,0.0,Food_Red
795,885,w192a97f,3,Scene_Yellow,"{""Q0"":""+8""}",8.0,Scene,Yellow,8,0.0,Scene_Yellow
796,886,w192a97f,3,Scene_Blue,"{""Q0"":""-9""}",-9.0,Scene,Blue,-9,0.0,Scene_Blue
797,887,w192a97f,3,Animal_Yellow,"{""Q0"":""+3""}",3.0,Animal,Yellow,-3,-6.0,Animal_Yellow
798,888,w192a97f,4,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,8,10.0,Scene_Green
799,889,w192a97f,4,Scene_Blue,"{""Q0"":""-9""}",-9.0,Scene,Blue,-9,0.0,Scene_Blue
800,890,w192a97f,4,Scene_Yellow,"{""Q0"":""+3""}",3.0,Scene,Yellow,3,0.0,Scene_Yellow
801,891,w192a97f,4,Animal_Green,"{""Q0"":""-5""}",-5.0,Animal,Green,-6,-1.0,Animal_Green
802,892,w192a97f,4,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,4,0.0,Animal_Blue
803,893,w192a97f,4,Food_Green,"{""Q0"":""-5""}",-5.0,Food,Green,-5,0.0,Food_Green
804,894,w192a97f,5,Object_Blue,"{""Q0"":""-4""}",-4.0,Object,Blue,-4,0.0,Object_Blue
805,895,w192a97f,5,Object_Red,"{""Q0"":""-7""}",-7.0,Object,Red,-7,0.0,Object_Red
806,896,w192a97f,5,Object_Green,"{""Q0"":""+9""}",9.0,Object,Green,9,0.0,Object_Green
807,897,w192a97f,5,Food_Blue,"{""Q0"":""-6""}",-6.0,Food,Blue,-6,0.0,Food_Blue
808,898,w192a97f,5,Food_Red,"{""Q0"":""+3""}",3.0,Food,Red,3,0.0,Food_Red
809,899,w192a97f,5,Animal_Blue,"{""Q0"":""+7""}",7.0,Animal,Blue,8,1.0,Animal_Blue
810,900,web7e878,1,Object_Red,"{""Q0"":""+8""}",8.0,Object,Red,7,-1.0,Object_Red
811,901,web7e878,1,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,-9,-12.0,Object_Green
812,902,web7e878,1,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,8,7.0,Object_Blue
813,903,web7e878,1,Animal_Red,"{""Q0"":""-6""}",-6.0,Animal,Red,-5,1.0,Animal_Red
814,904,web7e878,1,Animal_Green,"{""Q0"":""+3""}",3.0,Animal,Green,1,-2.0,Animal_Green
815,905,web7e878,1,Scene_Red,"{""Q0"":""-3""}",-3.0,Scene,Red,-3,0.0,Scene_Red
816,906,web7e878,2,Scene_Red,"{""Q0"":""-8""}",-8.0,Scene,Red,-8,0.0,Scene_Red
817,907,web7e878,2,Scene_Yellow,"{""Q0"":""+9""}",9.0,Scene,Yellow,9,0.0,Scene_Yellow
818,908,web7e878,2,Scene_Green,"{""Q0"":""-3""}",-3.0,Scene,Green,-6,-3.0,Scene_Green
819,909,web7e878,2,Animal_Red,"{""Q0"":""-8""}",-8.0,Animal,Red,7,15.0,Animal_Red
820,910,web7e878,2,Animal_Yellow,"{""Q0"":""+9""}",9.0,Animal,Yellow,-3,-12.0,Animal_Yellow
821,911,web7e878,2,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,2,5.0,Food_Red
822,912,web7e878,3,Food_Green,"{""Q0"":""""}",,Food,Green,3,,Food_Green
823,913,web7e878,3,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,5,2.0,Food_Blue
824,914,web7e878,3,Food_Yellow,"{""Q0"":""-9""}",-9.0,Food,Yellow,-6,3.0,Food_Yellow
825,915,web7e878,3,Animal_Green,"{""Q0"":""+8""}",8.0,Animal,Green,8,0.0,Animal_Green
826,916,web7e878,3,Animal_Blue,"{""Q0"":""-3""}",-3.0,Animal,Blue,-7,-4.0,Animal_Blue
827,917,web7e878,3,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,-9,-11.0,Object_Green
828,918,web7e878,4,Object_Yellow,"{""Q0"":""+8""}",8.0,Object,Yellow,3,-5.0,Object_Yellow
829,919,web7e878,4,Object_Blue,"{""Q0"":""-8""}",-8.0,Object,Blue,6,14.0,Object_Blue
830,920,web7e878,4,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,-8,-11.0,Object_Red
831,921,web7e878,4,Scene_Yellow,"{""Q0"":""+3""}",3.0,Scene,Yellow,4,1.0,Scene_Yellow
832,922,web7e878,4,Scene_Blue,"{""Q0"":""-3""}",-3.0,Scene,Blue,-7,-4.0,Scene_Blue
833,923,web7e878,4,Food_Yellow,"{""Q0"":""+6""}",6.0,Food,Yellow,-5,-11.0,Food_Yellow
834,924,web7e878,5,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,6,3.0,Food_Blue
835,925,web7e878,5,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-5,-4.0,Food_Green
836,926,web7e878,5,Food_Red,"{""Q0"":""-6""}",-6.0,Food,Red,-4,2.0,Food_Red
837,927,web7e878,5,Scene_Blue,"{""Q0"":""+9""}",9.0,Scene,Blue,-7,-16.0,Scene_Blue
838,928,web7e878,5,Scene_Green,"{""Q0"":""+8""}",8.0,Scene,Green,9,1.0,Scene_Green
839,929,web7e878,5,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,3,5.0,Animal_Blue
840,930,wf1ea1db,1,Scene_Yellow,"{""Q0"":""-6""}",-6.0,Scene,Yellow,-5,1.0,Scene_Yellow
841,931,wf1ea1db,1,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
842,932,wf1ea1db,1,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,6,1.0,Scene_Blue
843,933,wf1ea1db,1,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-8,-6.0,Animal_Yellow
844,934,wf1ea1db,1,Animal_Green,"{""Q0"":""-8""}",-8.0,Animal,Green,3,11.0,Animal_Green
845,935,wf1ea1db,1,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,9,11.0,Food_Yellow
846,936,wf1ea1db,2,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,6,8.0,Animal_Green
847,937,wf1ea1db,2,Animal_Red,"{""Q0"":""+3""}",3.0,Animal,Red,-3,-6.0,Animal_Red
848,938,wf1ea1db,2,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,-5,-1.0,Animal_Yellow
849,939,wf1ea1db,2,Food_Green,"{""Q0"":""+8""}",8.0,Food,Green,-7,-15.0,Food_Green
850,940,wf1ea1db,2,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,9,7.0,Food_Red
851,941,wf1ea1db,2,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,2,4.0,Object_Green
852,942,wf1ea1db,3,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,-5,-7.0,Food_Red
853,943,wf1ea1db,3,Food_Green,"{""Q0"":""-4""}",-4.0,Food,Green,4,8.0,Food_Green
854,944,wf1ea1db,3,Food_Blue,"{""Q0"":""+6""}",6.0,Food,Blue,3,-3.0,Food_Blue
855,945,wf1ea1db,3,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,6,4.0,Object_Red
856,946,wf1ea1db,3,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-7,-5.0,Object_Green
857,947,wf1ea1db,3,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,-2,-4.0,Scene_Red
858,948,wf1ea1db,4,Scene_Blue,"{""Q0"":""+6""}",6.0,Scene,Blue,-4,-10.0,Scene_Blue
859,949,wf1ea1db,4,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,9,11.0,Scene_Yellow
860,950,wf1ea1db,4,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-6,-4.0,Scene_Green
861,951,wf1ea1db,4,Food_Blue,"{""Q0"":""+9""}",9.0,Food,Blue,2,-7.0,Food_Blue
862,952,wf1ea1db,4,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-5,-3.0,Food_Yellow
863,953,wf1ea1db,4,Animal_Blue,"{""Q0"":""+9""}",9.0,Animal,Blue,3,-6.0,Animal_Blue
864,954,wf1ea1db,5,Object_Red,"{""Q0"":""+6""}",6.0,Object,Red,-6,-12.0,Object_Red
865,955,wf1ea1db,5,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,7,9.0,Object_Blue
866,956,wf1ea1db,5,Object_Yellow,"{""Q0"":""-4""}",-4.0,Object,Yellow,-3,1.0,Object_Yellow
867,957,wf1ea1db,5,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,5,3.0,Animal_Red
868,958,wf1ea1db,5,Animal_Blue,"{""Q0"":""-4""}",-4.0,Animal,Blue,-9,-5.0,Animal_Blue
869,959,wf1ea1db,5,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,4,2.0,Scene_Red
870,990,w2d4c98d,1,Object_Green,"{""Q0"":""8""}",,Object,Green,-7,,Object_Green
871,991,w2d4c98d,1,Object_Red,"{""Q0"":""8""}",,Object,Red,-3,,Object_Red
872,992,w2d4c98d,1,Object_Blue,"{""Q0"":""8""}",,Object,Blue,9,,Object_Blue
873,993,w2d4c98d,1,Animal_Green,"{""Q0"":""8""}",,Animal,Green,-5,,Animal_Green
874,994,w2d4c98d,1,Animal_Red,"{""Q0"":""8""}",,Animal,Red,1,,Animal_Red
875,995,w2d4c98d,1,Food_Green,"{""Q0"":""7""}",,Food,Green,8,,Food_Green
876,996,w2d4c98d,2,Object_Blue,"{""Q0"":""+9""}",9.0,Object,Blue,-7,-16.0,Object_Blue
877,997,w2d4c98d,2,Object_Green,"{""Q0"":""+9""}",9.0,Object,Green,9,0.0,Object_Green
878,998,w2d4c98d,2,Object_Red,"{""Q0"":""-3""}",-3.0,Object,Red,-3,0.0,Object_Red
879,999,w2d4c98d,2,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,5,0.0,Scene_Blue
880,1000,w2d4c98d,2,Scene_Green,"{""Q0"":""-6""}",-6.0,Scene,Green,-6,0.0,Scene_Green
881,1001,w2d4c98d,2,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,4,0.0,Animal_Blue
882,1002,w2d4c98d,3,Food_Yellow,"{""Q0"":""-8""}",-8.0,Food,Yellow,-8,0.0,Food_Yellow
883,1003,w2d4c98d,3,Food_Blue,"{""Q0"":""+9""}",9.0,Food,Blue,9,0.0,Food_Blue
884,1004,w2d4c98d,3,Food_Green,"{""Q0"":""-5""}",-5.0,Food,Green,-5,0.0,Food_Green
885,1005,w2d4c98d,3,Animal_Yellow,"{""Q0"":""+7""}",7.0,Animal,Yellow,7,0.0,Animal_Yellow
886,1006,w2d4c98d,3,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,-1,0.0,Animal_Blue
887,1007,w2d4c98d,3,Object_Yellow,"{""Q0"":""+4""}",4.0,Object,Yellow,4,0.0,Object_Yellow
888,1008,w2d4c98d,4,Scene_Red,"{""Q0"":""-5""}",-5.0,Scene,Red,-5,0.0,Scene_Red
889,1009,w2d4c98d,4,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,4,0.0,Scene_Yellow
890,1010,w2d4c98d,4,Scene_Green,"{""Q0"":""+3""}",3.0,Scene,Green,3,0.0,Scene_Green
891,1011,w2d4c98d,4,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,6,0.0,Animal_Red
892,1012,w2d4c98d,4,Animal_Yellow,"{""Q0"":""-9""}",-9.0,Animal,Yellow,-9,0.0,Animal_Yellow
893,1013,w2d4c98d,4,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
894,1014,w2d4c98d,5,Scene_Yellow,"{""Q0"":""+8""}",8.0,Scene,Yellow,8,0.0,Scene_Yellow
895,1015,w2d4c98d,5,Scene_Red,"{""Q0"":""-7""}",-7.0,Scene,Red,-7,0.0,Scene_Red
896,1016,w2d4c98d,5,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-2,0.0,Scene_Blue
897,1017,w2d4c98d,5,Food_Yellow,"{""Q0"":""-8""}",-8.0,Food,Yellow,-9,-1.0,Food_Yellow
898,1018,w2d4c98d,5,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,1,0.0,Food_Red
899,1019,w2d4c98d,5,Object_Yellow,"{""Q0"":""+8""}",8.0,Object,Yellow,6,-2.0,Object_Yellow
900,1050,w608e33c,1,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,-4,-8.0,Food_Red
901,1051,w608e33c,1,Food_Green,"{""Q0"":""-6""}",-6.0,Food,Green,-6,0.0,Food_Green
902,1052,w608e33c,1,Food_Blue,"{""Q0"":""-5""}",-5.0,Food,Blue,9,14.0,Food_Blue
903,1053,w608e33c,1,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-5,-4.0,Animal_Red
904,1054,w608e33c,1,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
905,1055,w608e33c,1,Scene_Red,"{""Q0"":""-7""}",-7.0,Scene,Red,7,14.0,Scene_Red
906,1056,w608e33c,2,Food_Yellow,"{""Q0"":""+6""}",6.0,Food,Yellow,-6,-12.0,Food_Yellow
907,1057,w608e33c,2,Food_Green,"{""Q0"":""+9""}",9.0,Food,Green,9,0.0,Food_Green
908,1058,w608e33c,2,Food_Red,"{""Q0"":""-4""}",-4.0,Food,Red,-7,-3.0,Food_Red
909,1059,w608e33c,2,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,4,0.0,Scene_Yellow
910,1060,w608e33c,2,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-1,0.0,Scene_Green
911,1061,w608e33c,2,Object_Yellow,"{""Q0"":""-5""}",-5.0,Object,Yellow,5,10.0,Object_Yellow
912,1062,w608e33c,3,Animal_Blue,"{""Q0"":""-7""}",-7.0,Animal,Blue,-7,0.0,Animal_Blue
913,1063,w608e33c,3,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,-5,-6.0,Animal_Red
914,1064,w608e33c,3,Animal_Yellow,"{""Q0"":""-5""}",-5.0,Animal,Yellow,9,14.0,Animal_Yellow
915,1065,w608e33c,3,Object_Blue,"{""Q0"":""-6""}",-6.0,Object,Blue,-6,0.0,Object_Blue
916,1066,w608e33c,3,Object_Red,"{""Q0"":""-3""}",-3.0,Object,Red,3,6.0,Object_Red
917,1067,w608e33c,3,Food_Blue,"{""Q0"":""+8""}",8.0,Food,Blue,8,0.0,Food_Blue
918,1068,w608e33c,4,Object_Blue,"{""Q0"":""+5""}",5.0,Object,Blue,8,3.0,Object_Blue
919,1069,w608e33c,4,Object_Red,"{""Q0"":""-4""}",-4.0,Object,Red,-9,-5.0,Object_Red
920,1070,w608e33c,4,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,3,0.0,Object_Green
921,1071,w608e33c,4,Scene_Blue,"{""Q0"":""-5""}",-5.0,Scene,Blue,-4,1.0,Scene_Blue
922,1072,w608e33c,4,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
923,1073,w608e33c,4,Animal_Blue,"{""Q0"":""+7""}",7.0,Animal,Blue,-5,-12.0,Animal_Blue
924,1074,w608e33c,5,Scene_Yellow,"{""Q0"":""-8""}",-8.0,Scene,Yellow,-8,0.0,Scene_Yellow
925,1075,w608e33c,5,Scene_Green,"{""Q0"":""+9""}",9.0,Scene,Green,9,0.0,Scene_Green
926,1076,w608e33c,5,Scene_Blue,"{""Q0"":""-5""}",-5.0,Scene,Blue,-5,0.0,Scene_Blue
927,1077,w608e33c,5,Object_Yellow,"{""Q0"":""-9""}",-9.0,Object,Yellow,6,15.0,Object_Yellow
928,1078,w608e33c,5,Object_Green,"{""Q0"":""+6""}",6.0,Object,Green,-1,-7.0,Object_Green
929,1079,w608e33c,5,Animal_Yellow,"{""Q0"":""-9""}",-9.0,Animal,Yellow,3,12.0,Animal_Yellow
930,1080,w91e953e,1,Food_Blue,"{""Q0"":""-7""}",-7.0,Food,Blue,7,14.0,Food_Blue
931,1081,w91e953e,1,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,-9,-11.0,Food_Red
932,1082,w91e953e,1,Food_Yellow,"{""Q0"":""+3""}",3.0,Food,Yellow,6,3.0,Food_Yellow
933,1083,w91e953e,1,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,-3,-8.0,Scene_Blue
934,1084,w91e953e,1,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,1,3.0,Scene_Red
935,1085,w91e953e,1,Animal_Blue,"{""Q0"":""-5""}",-5.0,Animal,Blue,-5,0.0,Animal_Blue
936,1086,w91e953e,2,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,-6,-3.0,Animal_Red
937,1087,w91e953e,2,Animal_Green,"{""Q0"":""+5""}",5.0,Animal,Green,5,0.0,Animal_Green
938,1088,w91e953e,2,Animal_Yellow,"{""Q0"":""+7""}",7.0,Animal,Yellow,3,-4.0,Animal_Yellow
939,1089,w91e953e,2,Scene_Red,"{""Q0"":""+7""}",7.0,Scene,Red,7,0.0,Scene_Red
940,1090,w91e953e,2,Scene_Green,"{""Q0"":""+5""}",5.0,Scene,Green,-4,-9.0,Scene_Green
