,index,wid,game,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
705,885,w28f36aa,3,Object_Blue,"{""Q0"":""-7""}",-7.0,Object,Blue,-7,0.0,Object_Blue
706,886,w28f36aa,3,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,1,-1.0,Object_Red
707,887,w28f36aa,3,Animal_Blue,"{""Q0"":""+8""}",8.0,Animal,Blue,8,0.0,Animal_Blue
708,888,w28f36aa,4,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,-7,-4.0,Animal_Green
709,889,w28f36aa,4,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,9,3.0,Animal_Red
710,890,w28f36aa,4,Animal_Yellow,"{""Q0"":""-7""}",-7.0,Animal,Yellow,-4,3.0,Animal_Yellow
711,891,w28f36aa,4,Food_Green,"{""Q0"":""-5""}",-5.0,Food,Green,6,11.0,Food_Green
712,892,w28f36aa,4,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,-8,-12.0,Food_Red
713,893,w28f36aa,4,Object_Green,"{""Q0"":""-7""}",-7.0,Object,Green,2,9.0,Object_Green
714,894,w28f36aa,5,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,-8,-14.0,Animal_Red
715,895,w28f36aa,5,Animal_Green,"{""Q0"":""-6""}",-6.0,Animal,Green,9,15.0,Animal_Green
716,896,w28f36aa,5,Animal_Yellow,"{""Q0"":""+7""}",7.0,Animal,Yellow,-4,-11.0,Animal_Yellow
717,897,w28f36aa,5,Scene_Red,"{""Q0"":""+8""}",8.0,Scene,Red,7,-1.0,Scene_Red
718,898,w28f36aa,5,Scene_Green,"{""Q0"":""-3""}",-3.0,Scene,Green,-1,2.0,Scene_Green
719,899,w28f36aa,5,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,3,-1.0,Food_Red
720,900,w67efce7,1,Object_Yellow,"{""Q0"":""-5""}",-5.0,Object,Yellow,-5,0.0,Object_Yellow
721,901,w67efce7,1,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,2,4.0,Object_Red
722,902,w67efce7,1,Object_Blue,"{""Q0"":""+4""}",4.0,Object,Blue,4,0.0,Object_Blue
723,903,w67efce7,1,Scene_Yellow,"{""Q0"":""-7""}",-7.0,Scene,Yellow,7,14.0,Scene_Yellow
724,904,w67efce7,1,Scene_Red,"{""Q0"":""-6""}",-6.0,Scene,Red,-6,0.0,Scene_Red
725,905,w67efce7,1,Animal_Yellow,"{""Q0"":""-3""}",-3.0,Animal,Yellow,-3,0.0,Animal_Yellow
726,906,w67efce7,2,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,4,0.0,Food_Blue
727,907,w67efce7,2,Food_Green,"{""Q0"":""+3""}",3.0,Food,Green,3,0.0,Food_Green
728,908,w67efce7,2,Food_Yellow,"{""Q0"":""-5""}",-5.0,Food,Yellow,-5,0.0,Food_Yellow
729,909,w67efce7,2,Object_Blue,"{""Q0"":""+6""}",6.0,Object,Blue,6,0.0,Object_Blue
730,910,w67efce7,2,Object_Green,"{""Q0"":""-8""}",-8.0,Object,Green,-8,0.0,Object_Green
731,911,w67efce7,2,Scene_Blue,"{""Q0"":""-7""}",-7.0,Scene,Blue,-7,0.0,Scene_Blue
732,912,w67efce7,3,Animal_Green,"{""Q0"":""-5""}",-5.0,Animal,Green,-5,0.0,Animal_Green
733,913,w67efce7,3,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,-3,1.0,Animal_Yellow
734,914,w67efce7,3,Animal_Blue,"{""Q0"":""+6""}",6.0,Animal,Blue,6,0.0,Animal_Blue
735,915,w67efce7,3,Object_Green,"{""Q0"":""-7""}",-7.0,Object,Green,-7,0.0,Object_Green
736,916,w67efce7,3,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,1,2.0,Object_Yellow
737,917,w67efce7,3,Scene_Green,"{""Q0"":""+8""}",8.0,Scene,Green,8,0.0,Scene_Green
738,918,w67efce7,4,Food_Red,"{""Q0"":""-4""}",-4.0,Food,Red,-4,0.0,Food_Red
739,919,w67efce7,4,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
740,920,w67efce7,4,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,3,-1.0,Food_Blue
741,921,w67efce7,4,Animal_Red,"{""Q0"":""-5""}",-5.0,Animal,Red,7,12.0,Animal_Red
742,922,w67efce7,4,Animal_Green,"{""Q0"":""-9""}",-9.0,Animal,Green,-9,0.0,Animal_Green
743,923,w67efce7,4,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-5,-3.0,Object_Red
744,924,w67efce7,5,Scene_Red,"{""Q0"":""+6""}",6.0,Scene,Red,6,0.0,Scene_Red
745,925,w67efce7,5,Scene_Yellow,"{""Q0"":""-9""}",-9.0,Scene,Yellow,-9,0.0,Scene_Yellow
746,926,w67efce7,5,Scene_Green,"{""Q0"":""+7""}",7.0,Scene,Green,7,0.0,Scene_Green
747,927,w67efce7,5,Food_Red,"{""Q0"":""-4""}",-4.0,Food,Red,-4,0.0,Food_Red
748,928,w67efce7,5,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
749,929,w67efce7,5,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,-3,0.0,Animal_Red
750,960,we0e98d2,1,Animal_Red,"{""Q0"":""-7""}",-7.0,Animal,Red,-7,0.0,Animal_Red
751,961,we0e98d2,1,Animal_Green,"{""Q0"":""+9""}",9.0,Animal,Green,9,0.0,Animal_Green
752,962,we0e98d2,1,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,-4,0.0,Animal_Yellow
753,963,we0e98d2,1,Scene_Red,"{""Q0"":""+6""}",6.0,Scene,Red,6,0.0,Scene_Red
754,964,we0e98d2,1,Scene_Green,"{""Q0"":""-5""}",-5.0,Scene,Green,-5,0.0,Scene_Green
755,965,we0e98d2,1,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,2,0.0,Object_Red
756,966,we0e98d2,2,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,2,0.0,Object_Blue
757,967,we0e98d2,2,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,3,0.0,Object_Yellow
758,968,we0e98d2,2,Object_Green,"{""Q0"":""-4""}",-4.0,Object,Green,-4,0.0,Object_Green
759,969,we0e98d2,2,Scene_Blue,"{""Q0"":""+8""}",8.0,Scene,Blue,8,0.0,Scene_Blue
760,970,we0e98d2,2,Scene_Yellow,"{""Q0"":""-7""}",-7.0,Scene,Yellow,-7,0.0,Scene_Yellow
761,971,we0e98d2,2,Animal_Blue,"{""Q0"":""-9""}",-9.0,Animal,Blue,-9,0.0,Animal_Blue
762,972,we0e98d2,3,Food_Green,"{""Q0"":""-5""}",-5.0,Food,Green,-5,0.0,Food_Green
763,973,we0e98d2,3,Food_Red,"{""Q0"":""+3""}",3.0,Food,Red,3,0.0,Food_Red
764,974,we0e98d2,3,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,4,0.0,Food_Blue
765,975,we0e98d2,3,Scene_Green,"{""Q0"":""+6""}",6.0,Scene,Green,6,0.0,Scene_Green
766,976,we0e98d2,3,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-1,0.0,Scene_Red
767,977,we0e98d2,3,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-2,0.0,Object_Green
768,978,we0e98d2,4,Food_Blue,"{""Q0"":""+6""}",6.0,Food,Blue,6,0.0,Food_Blue
769,979,we0e98d2,4,Food_Yellow,"{""Q0"":""-9""}",-9.0,Food,Yellow,-9,0.0,Food_Yellow
770,980,we0e98d2,4,Food_Red,"{""Q0"":""+8""}",8.0,Food,Red,8,0.0,Food_Red
771,981,we0e98d2,4,Scene_Blue,"{""Q0"":""-4""}",-4.0,Scene,Blue,-4,0.0,Scene_Blue
772,982,we0e98d2,4,Scene_Yellow,"{""Q0"":""+5""}",5.0,Scene,Yellow,5,0.0,Scene_Yellow
773,983,we0e98d2,4,Animal_Blue,"{""Q0"":""-3""}",-3.0,Animal,Blue,-3,0.0,Animal_Blue
774,984,we0e98d2,5,Object_Yellow,"{""Q0"":""+5""}",5.0,Object,Yellow,5,0.0,Object_Yellow
775,985,we0e98d2,5,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,2,0.0,Object_Red
776,986,we0e98d2,5,Object_Blue,"{""Q0"":""-6""}",-6.0,Object,Blue,-6,0.0,Object_Blue
777,987,we0e98d2,5,Animal_Yellow,"{""Q0"":""+4""}",4.0,Animal,Yellow,4,0.0,Animal_Yellow
778,988,we0e98d2,5,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,-3,0.0,Animal_Red
779,989,we0e98d2,5,Food_Yellow,"{""Q0"":""-7""}",-7.0,Food,Yellow,-7,0.0,Food_Yellow
780,990,w7978f92,1,Animal_Green,"{""Q0"":""-5""}",-5.0,Animal,Green,-5,0.0,Animal_Green
781,991,w7978f92,1,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,-3,0.0,Animal_Red
782,992,w7978f92,1,Animal_Yellow,"{""Q0"":""+5""}",5.0,Animal,Yellow,7,2.0,Animal_Yellow
783,993,w7978f92,1,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-4,-2.0,Object_Green
784,994,w7978f92,1,Object_Red,"{""Q0"":""+7""}",7.0,Object,Red,8,1.0,Object_Red
785,995,w7978f92,1,Scene_Green,"{""Q0"":""+6""}",6.0,Scene,Green,6,0.0,Scene_Green
786,996,w7978f92,2,Object_Green,"{""Q0"":""-7""}",-7.0,Object,Green,-7,0.0,Object_Green
787,997,w7978f92,2,Object_Yellow,"{""Q0"":""+4""}",4.0,Object,Yellow,4,0.0,Object_Yellow
788,998,w7978f92,2,Object_Blue,"{""Q0"":""+5""}",5.0,Object,Blue,5,0.0,Object_Blue
789,999,w7978f92,2,Food_Green,"{""Q0"":""+9""}",9.0,Food,Green,9,0.0,Food_Green
790,1000,w7978f92,2,Food_Yellow,"{""Q0"":""-3""}",-3.0,Food,Yellow,-3,0.0,Food_Yellow
791,1001,w7978f92,2,Scene_Green,"{""Q0"":""-8""}",-8.0,Scene,Green,-8,0.0,Scene_Green
792,1002,w7978f92,3,Scene_Blue,"{""Q0"":""+7""}",7.0,Scene,Blue,7,0.0,Scene_Blue
793,1003,w7978f92,3,Scene_Red,"{""Q0"":""-5""}",-5.0,Scene,Red,-5,0.0,Scene_Red
794,1004,w7978f92,3,Scene_Yellow,"{""Q0"":""-3""}",-3.0,Scene,Yellow,-3,0.0,Scene_Yellow
795,1005,w7978f92,3,Animal_Blue,"{""Q0"":""-8""}",-8.0,Animal,Blue,-8,0.0,Animal_Blue
796,1006,w7978f92,3,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
797,1007,w7978f92,3,Food_Blue,"{""Q0"":""+6""}",6.0,Food,Blue,6,0.0,Food_Blue
798,1008,w7978f92,4,Scene_Yellow,"{""Q0"":""+8""}",8.0,Scene,Yellow,6,-2.0,Scene_Yellow
799,1009,w7978f92,4,Scene_Red,"{""Q0"":""-7""}",-7.0,Scene,Red,-7,0.0,Scene_Red
800,1010,w7978f92,4,Scene_Blue,"{""Q0"":""+3""}",3.0,Scene,Blue,2,-1.0,Scene_Blue
801,1011,w7978f92,4,Food_Yellow,"{""Q0"":""-5""}",-5.0,Food,Yellow,-5,0.0,Food_Yellow
802,1012,w7978f92,4,Food_Red,"{""Q0"":""+8""}",8.0,Food,Red,8,0.0,Food_Red
803,1013,w7978f92,4,Animal_Yellow,"{""Q0"":""-3""}",-3.0,Animal,Yellow,-3,0.0,Animal_Yellow
804,1014,w7978f92,5,Food_Blue,"{""Q0"":""-6""}",-6.0,Food,Blue,-7,-1.0,Food_Blue
805,1015,w7978f92,5,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,5,0.0,Food_Red
806,1016,w7978f92,5,Food_Green,"{""Q0"":""+4""}",4.0,Food,Green,4,0.0,Food_Green
807,1017,w7978f92,5,Object_Blue,"{""Q0"":""+9""}",9.0,Object,Blue,9,0.0,Object_Blue
808,1018,w7978f92,5,Object_Red,"{""Q0"":""+8""}",8.0,Object,Red,-3,-11.0,Object_Red
809,1019,w7978f92,5,Animal_Blue,"{""Q0"":""+6""}",6.0,Animal,Blue,-6,-12.0,Animal_Blue
810,1020,wf3a15bc,1,Food_Blue,"{""Q0"":""+8""}",8.0,Food,Blue,-7,-15.0,Food_Blue
811,1021,wf3a15bc,1,Food_Green,"{""Q0"":""+4""}",4.0,Food,Green,8,4.0,Food_Green
812,1022,wf3a15bc,1,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-6,-4.0,Food_Yellow
813,1023,wf3a15bc,1,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,4,-1.0,Scene_Blue
814,1024,wf3a15bc,1,Scene_Green,"{""Q0"":""-4""}",-4.0,Scene,Green,-2,2.0,Scene_Green
815,1025,wf3a15bc,1,Object_Blue,"{""Q0"":""-4""}",-4.0,Object,Blue,5,9.0,Object_Blue
816,1026,wf3a15bc,2,Scene_Green,"{""Q0"":""+3""}",3.0,Scene,Green,7,4.0,Scene_Green
817,1027,wf3a15bc,2,Scene_Yellow,"{""Q0"":""=7""}",,Scene,Yellow,-9,,Scene_Yellow
818,1028,wf3a15bc,2,Scene_Red,"{""Q0"":""+4""}",4.0,Scene,Red,3,-1.0,Scene_Red
819,1029,wf3a15bc,2,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,-6,-10.0,Object_Green
820,1030,wf3a15bc,2,Object_Yellow,"{""Q0"":""+5""}",5.0,Object,Yellow,1,-4.0,Object_Yellow
821,1031,wf3a15bc,2,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,-4,-1.0,Animal_Green
822,1032,wf3a15bc,3,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,6,2.0,Food_Red
823,1033,wf3a15bc,3,Food_Blue,"{""Q0"":""-7""}",-7.0,Food,Blue,-7,0.0,Food_Blue
824,1034,wf3a15bc,3,Food_Yellow,"{""Q0"":""+3""}",3.0,Food,Yellow,2,-1.0,Food_Yellow
825,1035,wf3a15bc,3,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,-5,-7.0,Scene_Red
826,1036,wf3a15bc,3,Scene_Blue,"{""Q0"":""+4""}",4.0,Scene,Blue,4,0.0,Scene_Blue
827,1037,wf3a15bc,3,Animal_Red,"{""Q0"":""+3""}",3.0,Animal,Red,-3,-6.0,Animal_Red
828,1038,wf3a15bc,4,Animal_Red,"{""Q0"":""+4""}",4.0,Animal,Red,8,4.0,Animal_Red
829,1039,wf3a15bc,4,Animal_Green,"{""Q0"":""+3""}",3.0,Animal,Green,-5,-8.0,Animal_Green
830,1040,wf3a15bc,4,Animal_Blue,"{""Q0"":""-7""}",-7.0,Animal,Blue,-7,0.0,Animal_Blue
831,1041,wf3a15bc,4,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,-9,-14.0,Food_Red
832,1042,wf3a15bc,4,Food_Green,"{""Q0"":""-9""}",-9.0,Food,Green,3,12.0,Food_Green
833,1043,wf3a15bc,4,Object_Red,"{""Q0"":""-5""}",-5.0,Object,Red,4,9.0,Object_Red
834,1044,wf3a15bc,5,Object_Yellow,"{""Q0"":""+4""}",4.0,Object,Yellow,6,2.0,Object_Yellow
835,1045,wf3a15bc,5,Object_Blue,"{""Q0"":""-5""}",-5.0,Object,Blue,-4,1.0,Object_Blue
836,1046,wf3a15bc,5,Object_Green,"{""Q0"":""+5""}",5.0,Object,Green,-5,-10.0,Object_Green
837,1047,wf3a15bc,5,Animal_Yellow,"{""Q0"":""-7""}",-7.0,Animal,Yellow,-8,-1.0,Animal_Yellow
838,1048,wf3a15bc,5,Animal_Blue,"{""Q0"":""-8""}",-8.0,Animal,Blue,1,9.0,Animal_Blue
839,1049,wf3a15bc,5,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,7,3.0,Scene_Yellow
840,1050,w65ae27b,1,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,-4,-5.0,Animal_Red
841,1051,w65ae27b,1,Animal_Blue,"{""Q0"":""-6""}",-6.0,Animal,Blue,-2,4.0,Animal_Blue
842,1052,w65ae27b,1,Animal_Green,"{""Q0"":""-4""}",-4.0,Animal,Green,5,9.0,Animal_Green
843,1053,w65ae27b,1,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,-6,-7.0,Object_Red
844,1054,w65ae27b,1,Object_Blue,"{""Q0"":""-8""}",-8.0,Object,Blue,1,9.0,Object_Blue
845,1055,w65ae27b,1,Food_Red,"{""Q0"":""+7""}",7.0,Food,Red,8,1.0,Food_Red
846,1056,w65ae27b,2,Scene_Yellow,"{""Q0"":""-7""}",-7.0,Scene,Yellow,-7,0.0,Scene_Yellow
847,1057,w65ae27b,2,Scene_Green,"{""Q0"":""+9""}",9.0,Scene,Green,9,0.0,Scene_Green
848,1058,w65ae27b,2,Scene_Blue,"{""Q0"":""-5""}",-5.0,Scene,Blue,-5,0.0,Scene_Blue
849,1059,w65ae27b,2,Object_Yellow,"{""Q0"":""+4""}",4.0,Object,Yellow,4,0.0,Object_Yellow
850,1060,w65ae27b,2,Object_Green,"{""Q0"":""+5""}",5.0,Object,Green,-2,-7.0,Object_Green
851,1061,w65ae27b,2,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,6,7.0,Animal_Yellow
852,1062,w65ae27b,3,Object_Green,"{""Q0"":""+5""}",5.0,Object,Green,5,0.0,Object_Green
853,1063,w65ae27b,3,Object_Yellow,"{""Q0"":""-6""}",-6.0,Object,Yellow,-6,0.0,Object_Yellow
854,1064,w65ae27b,3,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,3,0.0,Object_Red
855,1065,w65ae27b,3,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-4,-3.0,Food_Green
856,1066,w65ae27b,3,Food_Yellow,"{""Q0"":""+5""}",5.0,Food,Yellow,1,-4.0,Food_Yellow
857,1067,w65ae27b,3,Animal_Green,"{""Q0"":""-4""}",-4.0,Animal,Green,-2,2.0,Animal_Green
858,1068,w65ae27b,4,Scene_Blue,"{""Q0"":""+6""}",6.0,Scene,Blue,-7,-13.0,Scene_Blue
859,1069,w65ae27b,4,Scene_Green,"{""Q0"":""-7""}",-7.0,Scene,Green,8,15.0,Scene_Green
860,1070,w65ae27b,4,Scene_Red,"{""Q0"":""+5""}",5.0,Scene,Red,-2,-7.0,Scene_Red
861,1071,w65ae27b,4,Food_Blue,"{""Q0"":""+6""}",6.0,Food,Blue,6,0.0,Food_Blue
862,1072,w65ae27b,4,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
863,1073,w65ae27b,4,Object_Blue,"{""Q0"":""+3""}",3.0,Object,Blue,3,0.0,Object_Blue
864,1074,w65ae27b,5,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,7,2.0,Food_Red
865,1075,w65ae27b,5,Food_Blue,"{""Q0"":""-6""}",-6.0,Food,Blue,-8,-2.0,Food_Blue
866,1076,w65ae27b,5,Food_Yellow,"{""Q0"":""+8""}",8.0,Food,Yellow,6,-2.0,Food_Yellow
867,1077,w65ae27b,5,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,-3,0.0,Animal_Red
868,1078,w65ae27b,5,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,9,5.0,Animal_Blue
869,1079,w65ae27b,5,Scene_Red,"{""Q0"":""+5""}",5.0,Scene,Red,-5,-10.0,Scene_Red
870,1110,w5e13b84,1,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,4,0.0,Food_Blue
871,1111,w5e13b84,1,Food_Green,"{""Q0"":""-9""}",-9.0,Food,Green,-9,0.0,Food_Green
872,1112,w5e13b84,1,Food_Red,"{""Q0"":""+3""}",3.0,Food,Red,6,3.0,Food_Red
873,1113,w5e13b84,1,Animal_Blue,"{""Q0"":""+3""}",3.0,Animal,Blue,-2,-5.0,Animal_Blue
874,1114,w5e13b84,1,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,8,11.0,Animal_Green
875,1115,w5e13b84,1,Object_Blue,"{""Q0"":""-4""}",-4.0,Object,Blue,-3,1.0,Object_Blue
876,1116,w5e13b84,2,Scene_Green,"{""Q0"":""+8""}",8.0,Scene,Green,8,0.0,Scene_Green
877,1117,w5e13b84,2,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,-3,-7.0,Scene_Yellow
878,1118,w5e13b84,2,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-7,-5.0,Scene_Blue
879,1119,w5e13b84,2,Food_Green,"{""Q0"":""-9""}",-9.0,Food,Green,-9,0.0,Food_Green
880,1120,w5e13b84,2,Food_Yellow,"{""Q0"":""+6""}",6.0,Food,Yellow,5,-1.0,Food_Yellow
881,1121,w5e13b84,2,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,6,2.0,Animal_Green
882,1122,w5e13b84,3,Animal_Yellow,"{""Q0"":""+4""}",4.0,Animal,Yellow,-4,-8.0,Animal_Yellow
883,1123,w5e13b84,3,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
884,1124,w5e13b84,3,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,3,6.0,Animal_Red
885,1125,w5e13b84,3,Object_Yellow,"{""Q0"":""-7""}",-7.0,Object,Yellow,7,14.0,Object_Yellow
886,1126,w5e13b84,3,Object_Blue,"{""Q0"":""-9""}",-9.0,Object,Blue,-9,0.0,Object_Blue
887,1127,w5e13b84,3,Food_Yellow,"{""Q0"":""+5""}",5.0,Food,Yellow,-5,-10.0,Food_Yellow
888,1128,w5e13b84,4,Object_Red,"{""Q0"":""+4""}",4.0,Object,Red,6,2.0,Object_Red
889,1129,w5e13b84,4,Object_Yellow,"{""Q0"":""+7""}",7.0,Object,Yellow,-4,-11.0,Object_Yellow
890,1130,w5e13b84,4,Object_Green,"{""Q0"":""+6""}",6.0,Object,Green,-3,-9.0,Object_Green
891,1131,w5e13b84,4,Animal_Red,"{""Q0"":""-9""}",-9.0,Animal,Red,-9,0.0,Animal_Red
892,1132,w5e13b84,4,Animal_Yellow,"{""Q0"":""+4""}",4.0,Animal,Yellow,2,-2.0,Animal_Yellow
893,1133,w5e13b84,4,Scene_Red,"{""Q0"":""-7""}",-7.0,Scene,Red,5,12.0,Scene_Red
894,1134,w5e13b84,5,Scene_Red,"{""Q0"":""-4""}",-4.0,Scene,Red,-3,1.0,Scene_Red
895,1135,w5e13b84,5,Scene_Blue,"{""Q0"":""+9""}",9.0,Scene,Blue,-2,-11.0,Scene_Blue
896,1136,w5e13b84,5,Scene_Green,"{""Q0"":""+9""}",9.0,Scene,Green,4,-5.0,Scene_Green
897,1137,w5e13b84,5,Food_Red,"{""Q0"":""-7""}",-7.0,Food,Red,-5,2.0,Food_Red
898,1138,w5e13b84,5,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,6,8.0,Food_Blue
899,1139,w5e13b84,5,Object_Red,"{""Q0"":""-4""}",-4.0,Object,Red,7,11.0,Object_Red
900,1140,wf1704eb,1,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,5,1.0,Food_Yellow
901,1141,wf1704eb,1,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,3,0.0,Food_Blue
902,1142,wf1704eb,1,Food_Green,"{""Q0"":""-7""}",-7.0,Food,Green,-6,1.0,Food_Green
903,1143,wf1704eb,1,Object_Yellow,"{""Q0"":""-3""}",-3.0,Object,Yellow,4,7.0,Object_Yellow
904,1144,wf1704eb,1,Object_Blue,"{""Q0"":""+6""}",6.0,Object,Blue,-8,-14.0,Object_Blue
905,1145,wf1704eb,1,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,-7,-11.0,Scene_Yellow
906,1146,wf1704eb,2,Scene_Blue,"{""Q0"":""+9""}",9.0,Scene,Blue,8,-1.0,Scene_Blue
907,1147,wf1704eb,2,Scene_Red,"{""Q0"":""-3""}",-3.0,Scene,Red,-2,1.0,Scene_Red
908,1148,wf1704eb,2,Scene_Green,"{""Q0"":""-7""}",-7.0,Scene,Green,-7,0.0,Scene_Green
909,1149,wf1704eb,2,Food_Blue,"{""Q0"":""-9""}",-9.0,Food,Blue,-9,0.0,Food_Blue
910,1150,wf1704eb,2,Food_Red,"{""Q0"":""+3""}",3.0,Food,Red,5,2.0,Food_Red
911,1151,wf1704eb,2,Animal_Blue,"{""Q0"":""-7""}",-7.0,Animal,Blue,3,10.0,Animal_Blue
912,1152,wf1704eb,3,Scene_Red,"{""Q0"":""-7""}",-7.0,Scene,Red,-7,0.0,Scene_Red
913,1153,wf1704eb,3,Scene_Green,"{""Q0"":""+9""}",9.0,Scene,Green,9,0.0,Scene_Green
914,1154,wf1704eb,3,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,-8,-10.0,Scene_Yellow
915,1155,wf1704eb,3,Object_Red,"{""Q0"":""-6""}",-6.0,Object,Red,6,12.0,Object_Red
916,1156,wf1704eb,3,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,-4,-8.0,Object_Green
917,1157,wf1704eb,3,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
918,1158,wf1704eb,4,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,-4,-1.0,Object_Blue
919,1159,wf1704eb,4,Object_Yellow,"{""Q0"":""-9""}",-9.0,Object,Yellow,-8,1.0,Object_Yellow
920,1160,wf1704eb,4,Object_Red,"{""Q0"":""+7""}",7.0,Object,Red,9,2.0,Object_Red
921,1161,wf1704eb,4,Animal_Blue,"{""Q0"":""+9""}",9.0,Animal,Blue,-5,-14.0,Animal_Blue
922,1162,wf1704eb,4,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,3,2.0,Animal_Yellow
923,1163,wf1704eb,4,Scene_Blue,"{""Q0"":""+7""}",7.0,Scene,Blue,7,0.0,Scene_Blue
924,1164,wf1704eb,5,Animal_Green,"{""Q0"":""-4""}",-4.0,Animal,Green,-4,0.0,Animal_Green
925,1165,wf1704eb,5,Animal_Yellow,"{""Q0"":""-6""}",-6.0,Animal,Yellow,-6,0.0,Animal_Yellow
926,1166,wf1704eb,5,Animal_Red,"{""Q0"":""+9""}",9.0,Animal,Red,9,0.0,Animal_Red
927,1167,wf1704eb,5,Food_Green,"{""Q0"":""-5""}",-5.0,Food,Green,-5,0.0,Food_Green
928,1168,wf1704eb,5,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
929,1169,wf1704eb,5,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,7,3.0,Object_Green
930,1170,we869265,1,Animal_Red,"{""Q0"":""-7""}",-7.0,Animal,Red,-7,0.0,Animal_Red
931,1171,we869265,1,Animal_Yellow,"{""Q0"":""+9""}",9.0,Animal,Yellow,9,0.0,Animal_Yellow
932,1172,we869265,1,Animal_Blue,"{""Q0"":""-3""}",-3.0,Animal,Blue,-3,0.0,Animal_Blue
933,1173,we869265,1,Food_Red,"{""Q0"":""+3""}",3.0,Food,Red,2,-1.0,Food_Red
934,1174,we869265,1,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
935,1175,we869265,1,Scene_Red,"{""Q0"":""+6""}",6.0,Scene,Red,6,0.0,Scene_Red
