,index,Unnamed: 0,wid,game,item,order,shown
1239,1398,1398,w9d4c48d,6,Animal_Sea_Solid_Small,5,True
1240,1399,1399,w9d4c48d,6,Animal_Land_Pattern_Large,6,True
1241,1400,1400,w9d4c48d,7,Object_Sea_Solid_Large,1,True
1242,1401,1401,w9d4c48d,7,Object_Land_Pattern_Large,2,True
1243,1402,1402,w9d4c48d,7,Object_Sea_Pattern_Large,3,True
1244,1403,1403,w9d4c48d,7,Object_Land_Solid_Large,4,True
1245,1404,1404,w9d4c48d,7,Animal_Sea_Pattern_Large,5,True
1246,1405,1405,we35ea87,1,Object_Sea_Pattern_Small,1,True
1247,1406,1406,we35ea87,1,Animal_Land_Pattern_Small,2,True
1248,1407,1407,we35ea87,1,Object_Land_Pattern_Large,3,True
1249,1408,1408,we35ea87,1,Animal_Sea_Solid_Small,4,True
1250,1409,1409,we35ea87,1,Object_Sea_Solid_Large,5,False
1251,1410,1410,we35ea87,1,Object_Sea_Pattern_Large,6,False
1252,1411,1411,we35ea87,2,Animal_Sea_Solid_Large,1,True
1253,1412,1412,we35ea87,2,Animal_Land_Pattern_Small,2,True
1254,1413,1413,we35ea87,2,Object_Land_Solid_Large,3,True
1255,1414,1414,we35ea87,2,Animal_Land_Solid_Small,4,True
1256,1415,1415,we35ea87,2,Object_Sea_Solid_Small,5,True
1257,1416,1416,we35ea87,2,Animal_Land_Pattern_Large,6,False
1258,1417,1417,we35ea87,3,Object_Sea_Pattern_Large,1,True
1259,1418,1418,we35ea87,3,Object_Land_Solid_Small,2,True
1260,1419,1419,we35ea87,3,Object_Land_Pattern_Small,3,True
1261,1420,1420,we35ea87,3,Animal_Sea_Pattern_Small,4,True
1262,1421,1421,we35ea87,3,Object_Sea_Solid_Small,5,True
1263,1422,1422,we35ea87,3,Object_Land_Solid_Large,6,False
1264,1423,1423,we35ea87,4,Object_Sea_Solid_Large,1,True
1265,1424,1424,we35ea87,4,Object_Land_Pattern_Large,2,True
1266,1425,1425,we35ea87,4,Animal_Sea_Solid_Small,3,True
1267,1426,1426,we35ea87,4,Animal_Sea_Pattern_Small,4,True
1268,1427,1427,we35ea87,4,Animal_Sea_Pattern_Large,5,True
1269,1428,1428,we35ea87,5,Object_Land_Pattern_Large,1,True
1270,1429,1429,we35ea87,5,Animal_Land_Solid_Small,2,True
1271,1430,1430,we35ea87,5,Animal_Land_Solid_Large,3,True
1272,1431,1431,we35ea87,5,Object_Land_Solid_Small,4,True
1273,1432,1432,we35ea87,5,Object_Sea_Pattern_Small,5,True
1274,1433,1433,we35ea87,5,Object_Land_Pattern_Small,6,True
1275,1434,1434,we35ea87,6,Animal_Land_Pattern_Small,1,True
1276,1435,1435,we35ea87,6,Animal_Sea_Pattern_Small,2,True
1277,1436,1436,we35ea87,6,Animal_Land_Pattern_Large,3,True
1278,1437,1437,we35ea87,6,Object_Sea_Pattern_Small,4,True
1279,1438,1438,we35ea87,7,Animal_Land_Solid_Large,1,False
1280,1439,1439,we35ea87,7,Object_Land_Pattern_Large,2,True
1281,1440,1440,we35ea87,7,Object_Sea_Solid_Large,3,True
1282,1441,1441,we35ea87,7,Animal_Sea_Pattern_Large,4,True
1283,1442,1442,we35ea87,7,Animal_Land_Pattern_Small,5,True
1284,1443,1443,we35ea87,7,Object_Land_Solid_Large,6,True
1285,1444,1444,wbe3571b,1,Animal_Sea_Pattern_Small,1,True
1286,1445,1445,wbe3571b,1,Animal_Land_Solid_Small,2,True
1287,1446,1446,wbe3571b,1,Animal_Land_Solid_Large,3,False
1288,1447,1447,wbe3571b,1,Object_Sea_Solid_Large,4,True
1289,1448,1448,wbe3571b,2,Object_Sea_Solid_Small,1,True
1290,1449,1449,wbe3571b,2,Object_Sea_Solid_Large,2,False
1291,1450,1450,wbe3571b,2,Object_Land_Solid_Large,3,True
1292,1451,1451,wbe3571b,2,Object_Land_Pattern_Large,4,False
1293,1452,1452,wbe3571b,2,Object_Land_Solid_Small,5,True
1294,1453,1453,wbe3571b,3,Object_Sea_Pattern_Small,1,True
1295,1454,1454,wbe3571b,3,Animal_Sea_Pattern_Small,2,True
1296,1455,1455,wbe3571b,3,Animal_Land_Pattern_Small,3,True
1297,1456,1456,wbe3571b,4,Object_Land_Pattern_Large,1,True
1298,1457,1457,wbe3571b,4,Animal_Sea_Pattern_Small,2,True
1299,1458,1458,wbe3571b,4,Animal_Sea_Pattern_Large,3,True
1300,1459,1459,wbe3571b,4,Animal_Land_Pattern_Small,4,True
1301,1460,1460,wbe3571b,4,Animal_Sea_Solid_Large,5,True
1302,1461,1461,wbe3571b,5,Animal_Sea_Solid_Large,1,True
1303,1462,1462,wbe3571b,5,Animal_Sea_Pattern_Small,2,True
1304,1463,1463,wbe3571b,5,Object_Land_Pattern_Small,3,True
1305,1464,1464,wbe3571b,5,Object_Sea_Pattern_Large,4,True
1306,1465,1465,wbe3571b,5,Object_Sea_Solid_Large,5,True
1307,1466,1466,wbe3571b,6,Animal_Land_Solid_Small,1,True
1308,1467,1467,wbe3571b,6,Animal_Land_Pattern_Large,2,True
1309,1468,1468,wbe3571b,6,Object_Land_Solid_Small,3,True
1310,1469,1469,wbe3571b,6,Animal_Land_Solid_Large,4,True
1311,1470,1470,wbe3571b,6,Object_Land_Pattern_Small,5,True
1312,1471,1471,wbe3571b,7,Object_Land_Pattern_Large,1,True
1313,1472,1472,wbe3571b,7,Object_Land_Solid_Large,2,True
1314,1473,1473,wbe3571b,7,Object_Land_Solid_Small,3,False
1315,1474,1474,w7e41e95,1,Object_Land_Pattern_Large,1,True
1316,1475,1475,w7e41e95,1,Object_Sea_Solid_Large,3,False
1317,1476,1476,w7e41e95,1,Object_Sea_Pattern_Large,4,False
1318,1477,1477,w7e41e95,1,Animal_Land_Pattern_Small,5,False
1319,1478,1478,w7e41e95,1,Animal_Sea_Solid_Small,6,True
1320,1479,1479,w7e41e95,2,Animal_Land_Pattern_Small,1,True
1321,1480,1480,w7e41e95,2,Object_Land_Solid_Large,2,True
1322,1481,1481,w7e41e95,2,Animal_Land_Solid_Small,3,True
1323,1482,1482,w7e41e95,2,Animal_Sea_Solid_Large,4,True
1324,1483,1483,w7e41e95,2,Animal_Land_Solid_Large,5,True
1325,1484,1484,w7e41e95,3,Animal_Land_Solid_Large,1,True
1326,1485,1485,w7e41e95,3,Animal_Land_Solid_Small,2,True
1327,1486,1486,w7e41e95,3,Object_Sea_Solid_Large,3,True
1328,1487,1487,w7e41e95,3,Object_Land_Pattern_Large,4,True
1329,1488,1488,w7e41e95,3,Animal_Sea_Solid_Large,5,True
1330,1489,1489,w7e41e95,4,Object_Land_Pattern_Small,2,True
1331,1490,1490,w7e41e95,4,Object_Sea_Pattern_Large,3,True
1332,1491,1491,w7e41e95,4,Object_Sea_Solid_Large,4,True
1333,1492,1492,w7e41e95,5,Animal_Land_Solid_Large,1,True
1334,1493,1493,w7e41e95,5,Object_Sea_Solid_Small,2,False
1335,1494,1494,w7e41e95,5,Object_Sea_Pattern_Small,5,True
1336,1495,1495,w7e41e95,5,Animal_Sea_Solid_Small,6,True
1337,1496,1496,w7e41e95,6,Animal_Land_Solid_Large,2,False
1338,1497,1497,w7e41e95,6,Object_Sea_Pattern_Large,3,True
1339,1498,1498,w7e41e95,6,Object_Land_Pattern_Small,4,True
1340,1499,1499,w7e41e95,7,Animal_Land_Pattern_Small,3,True
1341,1500,1500,w7e41e95,7,Object_Sea_Solid_Small,4,True
1342,1501,1501,w7e41e95,7,Object_Sea_Pattern_Small,6,True
1343,1502,1502,wca9e1aa,1,Object_Land_Solid_Small,1,False
1344,1503,1503,wca9e1aa,1,Object_Sea_Pattern_Small,2,False
1345,1504,1504,wca9e1aa,1,Object_Land_Solid_Large,3,True
1346,1505,1505,wca9e1aa,1,Animal_Sea_Pattern_Large,4,True
1347,1506,1506,wca9e1aa,1,Animal_Sea_Pattern_Small,5,False
1348,1507,1507,wca9e1aa,1,Object_Sea_Solid_Small,6,True
1349,1508,1508,wca9e1aa,2,Object_Land_Solid_Large,1,True
1350,1509,1509,wca9e1aa,2,Animal_Sea_Solid_Large,2,True
1351,1510,1510,wca9e1aa,2,Object_Sea_Solid_Small,3,True
1352,1511,1511,wca9e1aa,2,Animal_Sea_Solid_Small,4,True
1353,1512,1512,wca9e1aa,2,Object_Sea_Solid_Large,5,True
1354,1513,1513,wca9e1aa,2,Object_Land_Pattern_Small,6,True
1355,1514,1514,wca9e1aa,3,Object_Sea_Solid_Large,1,True
1356,1515,1515,wca9e1aa,3,Object_Sea_Pattern_Large,2,True
1357,1516,1516,wca9e1aa,3,Object_Sea_Pattern_Small,3,True
1358,1517,1517,wca9e1aa,3,Animal_Land_Solid_Small,4,True
1359,1518,1518,wca9e1aa,3,Object_Sea_Solid_Small,5,True
1360,1519,1519,wca9e1aa,4,Object_Land_Solid_Small,1,True
1361,1520,1520,wca9e1aa,4,Object_Land_Pattern_Small,2,True
1362,1521,1521,wca9e1aa,4,Animal_Sea_Pattern_Large,3,True
1363,1522,1522,wca9e1aa,6,Object_Land_Pattern_Small,1,False
1364,1523,1523,wca9e1aa,6,Animal_Sea_Pattern_Small,2,True
1365,1524,1524,wca9e1aa,6,Object_Land_Solid_Small,3,False
1366,1525,1525,wca9e1aa,7,Animal_Land_Pattern_Small,1,True
1367,1526,1526,wca9e1aa,7,Object_Land_Pattern_Large,2,True
1368,1527,1527,wca9e1aa,7,Object_Sea_Pattern_Small,3,True
1369,1528,1528,wca9e1aa,7,Animal_Land_Pattern_Large,4,True
1370,1529,1529,wca9e1aa,7,Object_Land_Solid_Small,5,True
1371,1530,1530,wca9e1aa,7,Animal_Land_Solid_Small,6,True
1372,1531,1531,wf6aed15,1,Object_Land_Solid_Large,1,True
1373,1532,1532,wf6aed15,1,Animal_Sea_Pattern_Large,2,True
1374,1533,1533,wf6aed15,1,Animal_Land_Pattern_Large,4,True
1375,1534,1534,wf6aed15,1,Animal_Sea_Solid_Small,5,True
1376,1535,1535,wf6aed15,1,Animal_Land_Solid_Large,6,True
1377,1536,1536,wf6aed15,2,Object_Land_Solid_Large,1,True
1378,1537,1537,wf6aed15,2,Animal_Sea_Solid_Large,2,True
1379,1538,1538,wf6aed15,2,Animal_Land_Solid_Large,3,True
1380,1539,1539,wf6aed15,2,Object_Land_Pattern_Large,5,False
1381,1540,1540,wf6aed15,2,Animal_Sea_Pattern_Small,6,True
1382,1541,1541,wf6aed15,3,Animal_Land_Solid_Large,1,True
1383,1542,1542,wf6aed15,3,Animal_Sea_Solid_Large,2,True
1384,1543,1543,wf6aed15,3,Animal_Sea_Pattern_Large,3,True
1385,1544,1544,wf6aed15,3,Object_Sea_Pattern_Large,4,False
1386,1545,1545,wf6aed15,3,Object_Sea_Solid_Large,5,True
1387,1546,1546,wf6aed15,3,Object_Land_Pattern_Large,6,True
1388,1547,1547,wf6aed15,4,Object_Sea_Pattern_Large,1,True
1389,1548,1548,wf6aed15,4,Object_Sea_Solid_Large,2,True
1390,1549,1549,wf6aed15,4,Animal_Sea_Solid_Small,3,True
1391,1550,1550,wf6aed15,5,Object_Sea_Pattern_Small,1,True
1392,1551,1551,wf6aed15,5,Object_Sea_Pattern_Large,2,False
1393,1552,1552,wf6aed15,5,Object_Land_Solid_Small,3,True
1394,1553,1553,wf6aed15,5,Animal_Sea_Pattern_Large,5,False
1395,1554,1554,wf6aed15,5,Object_Land_Solid_Large,6,True
1396,1555,1555,wf6aed15,6,Animal_Sea_Pattern_Small,1,True
1397,1556,1556,wf6aed15,7,Object_Land_Pattern_Large,1,True
1398,1557,1557,wf6aed15,7,Object_Land_Solid_Small,2,True
1399,1558,1558,wc471696,1,Animal_Land_Pattern_Large,1,True
1400,1559,1559,wc471696,1,Animal_Sea_Pattern_Small,2,True
1401,1560,1560,wc471696,1,Object_Land_Pattern_Large,3,True
1402,1561,1561,wc471696,1,Swimmingring,4,False
1403,1562,1562,wc471696,2,Animal_Sea_Solid_Large,1,True
1404,1563,1563,wc471696,2,Divingmask,2,False
1405,1564,1564,wc471696,2,Animal_Land_Solid_Large,3,True
1406,1565,1565,wc471696,2,Animal_Land_Solid_Small,4,True
1407,1566,1566,wc471696,2,Object_Land_Solid_Large,5,True
1408,1567,1567,wc471696,2,Animal_Land_Pattern_Small,6,True
1409,1568,1568,wc471696,3,Object_Land_Solid_Small,1,True
1410,1569,1569,wc471696,3,Object_Sea_Pattern_Large,2,True
1411,1570,1570,wc471696,3,Object_Sea_Solid_Small,3,True
1412,1571,1571,wc471696,3,Animal_Sea_Solid_Small,4,True
1413,1572,1572,wc471696,3,Object_Land_Pattern_Small,5,True
1414,1573,1573,wc471696,3,Animal_Sea_Pattern_Small,6,True
1415,1574,1574,wc471696,4,Animal_Sea_Solid_Large,2,True
1416,1575,1575,wc471696,4,Object_Land_Pattern_Large,3,True
1417,1576,1576,wc471696,4,Animal_Sea_Solid_Small,4,True
1418,1577,1577,wc471696,4,Animal_Sea_Pattern_Small,5,True
1419,1578,1578,wc471696,4,Animal_Sea_Pattern_Large,6,True
1420,1579,1579,wc471696,5,Animal_Land_Solid_Small,1,True
1421,1580,1580,wc471696,5,Object_Land_Pattern_Large,2,True
1422,1581,1581,wc471696,5,Animal_Land_Solid_Large,3,True
1423,1582,1582,wc471696,5,Object_Land_Pattern_Small,4,True
1424,1583,1583,wc471696,5,Object_Sea_Pattern_Small,5,True
1425,1584,1584,wc471696,5,Object_Land_Solid_Small,6,True
1426,1585,1585,wc471696,6,Animal_Sea_Pattern_Small,1,True
1427,1586,1586,wc471696,6,Animal_Land_Solid_Large,2,True
1428,1587,1587,wc471696,6,Animal_Land_Pattern_Small,3,True
1429,1588,1588,wc471696,6,Animal_Land_Pattern_Large,4,True
1430,1589,1589,wc471696,6,Animal_Sea_Solid_Small,5,True
1431,1590,1590,wc471696,6,Object_Sea_Pattern_Small,6,True
1432,1591,1591,wc471696,7,Object_Sea_Pattern_Large,1,True
1433,1592,1592,wc471696,7,Object_Land_Pattern_Large,2,True
1434,1593,1593,wc471696,7,Animal_Sea_Pattern_Large,3,True
1435,1594,1594,wc471696,7,Object_Sea_Solid_Large,4,True
1436,1595,1595,wc471696,7,Object_Land_Solid_Large,5,True
1437,1596,1596,wc471696,7,Animal_Land_Pattern_Small,6,True
1438,1597,1597,wc5adc9d,1,Object_Sea_Solid_Large,1,False
1439,1598,1598,wc5adc9d,1,Animal_Land_Pattern_Large,2,True
1440,1599,1599,wc5adc9d,1,Animal_Land_Solid_Large,3,True
1441,1600,1600,wc5adc9d,1,Object_Land_Solid_Large,4,True
1442,1601,1601,wc5adc9d,2,Animal_Sea_Solid_Large,1,True
1443,1602,1602,wc5adc9d,2,Animal_Land_Solid_Large,2,True
1444,1603,1603,wc5adc9d,2,Object_Land_Solid_Large,3,True
1445,1604,1604,wc5adc9d,3,Animal_Land_Solid_Large,1,True
1446,1605,1605,wc5adc9d,3,Animal_Sea_Solid_Large,2,True
1447,1606,1606,wc5adc9d,3,Object_Land_Solid_Large,3,False
1448,1607,1607,wc5adc9d,4,Object_Land_Pattern_Small,1,True
1449,1608,1608,wc5adc9d,4,Animal_Sea_Solid_Small,2,True
1450,1609,1609,wc5adc9d,4,Animal_Sea_Solid_Large,3,True
1451,1610,1610,wc5adc9d,4,Object_Land_Pattern_Large,4,False
1452,1611,1611,wc5adc9d,5,Object_Land_Pattern_Small,1,False
1453,1612,1612,wc5adc9d,5,Animal_Land_Solid_Large,2,True
1454,1613,1613,wc5adc9d,5,Animal_Sea_Solid_Small,3,True
1455,1614,1614,wc5adc9d,5,Object_Sea_Pattern_Small,4,True
1456,1615,1615,wc5adc9d,5,Animal_Sea_Pattern_Large,5,False
1457,1616,1616,wc5adc9d,5,Object_Sea_Solid_Large,6,False
1458,1617,1617,wc5adc9d,6,Animal_Sea_Solid_Small,1,True
1459,1618,1618,wc5adc9d,6,Animal_Land_Solid_Large,2,False
1460,1619,1619,wc5adc9d,7,Object_Sea_Pattern_Small,1,True
1461,1620,1620,wc5adc9d,7,Object_Land_Solid_Small,2,True
1462,1621,1621,w6ebaea9,1,Object_Land_Pattern_Large,1,False
1463,1622,1622,w6ebaea9,1,Object_Land_Pattern_Small,2,True
1464,1623,1623,w6ebaea9,1,Object_Land_Solid_Large,3,False
1465,1624,1624,w6ebaea9,1,Object_Sea_Solid_Small,4,True
1466,1625,1625,w6ebaea9,1,Animal_Land_Pattern_Large,5,False
1467,1626,1626,w6ebaea9,1,Animal_Land_Pattern_Small,6,True
1468,1627,1627,w6ebaea9,2,Object_Land_Pattern_Large,1,False
1469,1628,1628,w6ebaea9,2,Object_Land_Pattern_Small,2,True
1470,1629,1629,w6ebaea9,2,Object_Land_Solid_Large,3,False
1471,1630,1630,w6ebaea9,2,Object_Sea_Solid_Small,4,True
1472,1631,1631,w6ebaea9,2,Animal_Land_Pattern_Large,5,False
1473,1632,1632,w6ebaea9,2,Animal_Land_Pattern_Small,6,True
1474,1633,1633,w6ebaea9,3,Object_Land_Pattern_Large,1,False
1475,1634,1634,w6ebaea9,3,Object_Land_Pattern_Small,2,False
1476,1635,1635,w6ebaea9,3,Object_Land_Solid_Large,3,True
1477,1636,1636,w6ebaea9,3,Object_Sea_Solid_Small,4,True
1478,1637,1637,w6ebaea9,3,Animal_Land_Pattern_Large,5,False
1479,1638,1638,w6ebaea9,3,Animal_Land_Pattern_Small,6,False
1480,1639,1639,w6ebaea9,4,Object_Land_Pattern_Large,1,True
1481,1640,1640,w6ebaea9,4,Object_Land_Pattern_Small,2,False
1482,1641,1641,w6ebaea9,4,Object_Land_Solid_Large,3,False
1483,1642,1642,w6ebaea9,4,Object_Sea_Solid_Small,4,False
1484,1643,1643,w6ebaea9,4,Animal_Land_Pattern_Large,5,True
1485,1644,1644,w6ebaea9,4,Animal_Land_Pattern_Small,6,False
1486,1645,1645,w6ebaea9,5,Object_Land_Pattern_Large,1,True
1487,1646,1646,w6ebaea9,5,Object_Land_Pattern_Small,2,False
1488,1647,1647,w6ebaea9,5,Object_Land_Solid_Large,3,False
1489,1648,1648,w6ebaea9,5,Object_Sea_Solid_Small,4,False
1490,1649,1649,w6ebaea9,5,Animal_Land_Pattern_Large,5,False
1491,1650,1650,w6ebaea9,5,Animal_Land_Pattern_Small,6,True
1492,1651,1651,w6ebaea9,6,Object_Land_Pattern_Large,1,True
1493,1652,1652,w6ebaea9,6,Object_Land_Pattern_Small,2,False
1494,1653,1653,w6ebaea9,6,Object_Land_Solid_Large,3,True
1495,1654,1654,w6ebaea9,6,Object_Sea_Solid_Small,4,False
1496,1655,1655,w6ebaea9,6,Animal_Land_Pattern_Large,5,True
1497,1656,1656,w6ebaea9,6,Animal_Land_Pattern_Small,6,False
1498,1657,1657,w6ebaea9,7,Object_Land_Pattern_Large,1,False
1499,1658,1658,w6ebaea9,7,Object_Land_Pattern_Small,2,False
1500,1659,1659,w6ebaea9,7,Object_Land_Solid_Large,3,False
1501,1660,1660,w6ebaea9,7,Object_Sea_Solid_Small,4,False
1502,1661,1661,w6ebaea9,7,Animal_Land_Pattern_Large,5,False
1503,1662,1662,w6ebaea9,7,Animal_Land_Pattern_Small,6,False
1504,1663,1663,w5fb2730,1,Object_Land_Pattern_Large,1,True
1505,1664,1664,w5fb2730,1,Animal_Land_Solid_Large,2,True
1506,1665,1665,w5fb2730,2,Animal_Sea_Pattern_Small,1,True
1507,1666,1666,w5fb2730,2,Animal_Land_Solid_Large,2,True
1508,1667,1667,w5fb2730,2,Object_Land_Solid_Large,3,True
1509,1668,1668,w06866f0,1,Object_Sea_Solid_Large,1,True
1510,1669,1669,w06866f0,1,Object_Land_Solid_Small,2,True
1511,1670,1670,w06866f0,1,Object_Land_Pattern_Large,3,True
1512,1671,1671,w06866f0,1,Animal_Land_Solid_Large,4,True
1513,1672,1672,w06866f0,1,Animal_Land_Solid_Small,5,True
1514,1673,1673,w06866f0,2,Object_Sea_Solid_Small,1,True
1515,1674,1674,w06866f0,2,Object_Land_Solid_Small,2,True
1516,1675,1675,w06866f0,2,Object_Sea_Solid_Large,3,False
1517,1676,1676,w06866f0,2,Object_Land_Pattern_Small,4,True
1518,1677,1677,w06866f0,2,Animal_Sea_Solid_Small,5,True
1519,1678,1678,w06866f0,2,Object_Land_Solid_Large,6,True
1520,1679,1679,w06866f0,3,Animal_Sea_Pattern_Large,1,True
1521,1680,1680,w06866f0,3,Object_Sea_Pattern_Small,2,True
1522,1681,1681,w06866f0,3,Object_Land_Pattern_Large,3,True
1523,1682,1682,w06866f0,3,Animal_Land_Pattern_Small,4,True
1524,1683,1683,w06866f0,3,Animal_Land_Solid_Large,5,False
1525,1684,1684,w06866f0,3,Object_Land_Solid_Large,6,True
1526,1685,1685,w06866f0,4,Object_Sea_Pattern_Large,1,True
1527,1686,1686,w06866f0,4,Object_Land_Pattern_Large,2,True
1528,1687,1687,w06866f0,4,Animal_Land_Solid_Small,3,True
1529,1688,1688,w06866f0,4,Animal_Land_Pattern_Small,4,False
1530,1689,1689,w06866f0,4,Animal_Land_Pattern_Large,5,True
1531,1690,1690,w06866f0,5,Object_Land_Pattern_Small,1,True
1532,1691,1691,w06866f0,5,Animal_Sea_Solid_Small,2,True
1533,1692,1692,w06866f0,5,Object_Sea_Solid_Small,3,True
1534,1693,1693,w06866f0,5,Animal_Sea_Pattern_Small,4,False
1535,1694,1694,w06866f0,5,Animal_Land_Solid_Small,5,True
1536,1695,1695,w06866f0,5,Object_Land_Solid_Small,6,True
1537,1696,1696,w06866f0,6,Animal_Land_Solid_Large,1,True
1538,1697,1697,w06866f0,6,Animal_Land_Pattern_Large,2,True
1539,1698,1698,w06866f0,6,Object_Land_Pattern_Small,3,True
1540,1699,1699,w06866f0,6,Animal_Sea_Solid_Large,4,True
1541,1700,1700,w06866f0,6,Animal_Land_Solid_Small,5,True
1542,1701,1701,w06866f0,6,Animal_Sea_Pattern_Large,6,True
1543,1702,1702,w06866f0,7,Animal_Land_Pattern_Small,1,True
1544,1703,1703,w06866f0,7,Object_Sea_Pattern_Small,2,True
1545,1704,1704,w06866f0,7,Animal_Sea_Solid_Large,3,True
1546,1705,1705,w06866f0,7,Animal_Land_Pattern_Large,4,False
1547,1706,1706,w06866f0,7,Animal_Sea_Pattern_Small,5,True
1548,1707,1707,wb14e228,1,Object_Sea_Solid_Large,1,True
1549,1708,1708,wb14e228,1,Animal_Land_Solid_Large,2,True
1550,1709,1709,wb14e228,1,Object_Sea_Pattern_Small,3,False
1551,1710,1710,wb14e228,1,Animal_Land_Pattern_Small,4,False
1552,1711,1711,wb14e228,1,Animal_Sea_Solid_Large,5,True
1553,1712,1712,wb14e228,1,Object_Land_Pattern_Small,6,False
1554,1713,1713,wb14e228,2,Animal_Land_Pattern_Large,1,True
1555,1714,1714,wb14e228,2,Object_Sea_Pattern_Large,2,True
1556,1715,1715,wb14e228,2,Animal_Land_Solid_Large,3,False
1557,1716,1716,wb14e228,2,Object_Land_Solid_Small,4,True
1558,1717,1717,wb14e228,2,Object_Land_Pattern_Small,5,True
1559,1718,1718,wb14e228,2,Object_Land_Pattern_Large,6,True
1560,1719,1719,wb14e228,3,Animal_Land_Pattern_Small,1,True
1561,1720,1720,wb14e228,3,Object_Land_Pattern_Small,2,True
1562,1721,1721,wb14e228,3,Object_Sea_Solid_Small,3,True
1563,1722,1722,wb14e228,3,Object_Sea_Pattern_Large,4,True
1564,1723,1723,wb14e228,3,Object_Sea_Pattern_Small,5,True
1565,1724,1724,wb14e228,3,Object_Land_Solid_Small,6,False
1566,1725,1725,wb14e228,4,Object_Sea_Solid_Large,1,True
1567,1726,1726,wb14e228,4,Animal_Sea_Solid_Large,2,True
1568,1727,1727,wb14e228,4,Object_Sea_Solid_Small,3,True
1569,1728,1728,wb14e228,4,Animal_Sea_Pattern_Small,4,True
1570,1729,1729,wb14e228,4,Animal_Sea_Pattern_Large,5,True
1571,1730,1730,wb14e228,4,Animal_Land_Pattern_Large,6,True
1572,1731,1731,wb14e228,5,Animal_Sea_Solid_Small,1,True
1573,1732,1732,wb14e228,5,Animal_Sea_Solid_Large,2,True
1574,1733,1733,wb14e228,5,Animal_Land_Solid_Large,3,True
1575,1734,1734,wb14e228,5,Object_Sea_Pattern_Large,4,True
1576,1735,1735,wb14e228,5,Object_Sea_Pattern_Small,5,True
1577,1736,1736,wb14e228,5,Animal_Sea_Pattern_Large,6,True
1578,1737,1737,wb14e228,6,Object_Land_Solid_Large,1,True
1579,1738,1738,wb14e228,6,Animal_Sea_Pattern_Small,2,True
1580,1739,1739,wb14e228,6,Animal_Land_Pattern_Small,3,True
1581,1740,1740,wb14e228,6,Animal_Land_Solid_Small,4,True
1582,1741,1741,wb14e228,6,Animal_Sea_Solid_Small,5,True
1583,1742,1742,wb14e228,6,Animal_Land_Pattern_Large,6,True
1584,1743,1743,wb14e228,7,Object_Land_Solid_Small,1,True
1585,1744,1744,wb14e228,7,Animal_Sea_Pattern_Small,2,True
1586,1745,1745,wb14e228,7,Object_Land_Pattern_Small,3,True
1587,1746,1746,wb14e228,7,Animal_Land_Pattern_Large,4,True
1588,1747,1747,wb14e228,7,Object_Land_Pattern_Large,5,True
1589,1748,1748,wb14e228,7,Animal_Land_Solid_Small,6,True
1590,1749,1749,wed2778e,1,Object_Sea_Pattern_Large,1,True
1591,1750,1750,wed2778e,1,Object_Sea_Solid_Small,2,True
1592,1751,1751,wed2778e,1,Animal_Sea_Solid_Large,3,True
1593,1752,1752,wed2778e,1,Animal_Land_Solid_Large,4,True
1594,1753,1753,wed2778e,1,Object_Land_Solid_Large,5,True
1595,1754,1754,wed2778e,1,Animal_Sea_Pattern_Large,6,True
1596,1755,1755,wed2778e,2,Animal_Sea_Solid_Large,1,True
1597,1756,1756,wed2778e,2,Object_Land_Pattern_Small,2,True
1598,1757,1757,wed2778e,2,Animal_Sea_Solid_Small,3,True
1599,1758,1758,wed2778e,2,Object_Sea_Solid_Small,4,True
1600,1759,1759,wed2778e,2,Object_Sea_Solid_Large,5,True
1601,1760,1760,wed2778e,3,Object_Sea_Pattern_Small,1,True
1602,1761,1761,wed2778e,3,Animal_Land_Solid_Small,2,True
1603,1762,1762,wed2778e,3,Animal_Sea_Pattern_Small,3,True
1604,1763,1763,wed2778e,3,Object_Sea_Solid_Small,4,True
1605,1764,1764,wed2778e,3,Object_Sea_Pattern_Large,5,True
1606,1765,1765,wed2778e,3,Object_Sea_Solid_Large,6,True
1607,1766,1766,wed2778e,4,Object_Land_Solid_Small,1,True
1608,1767,1767,wed2778e,4,Animal_Sea_Pattern_Large,2,True
1609,1768,1768,wed2778e,4,Object_Land_Pattern_Large,3,True
1610,1769,1769,wed2778e,4,Object_Sea_Solid_Small,4,True
1611,1770,1770,wed2778e,4,Object_Land_Pattern_Small,5,True
1612,1771,1771,wed2778e,5,Animal_Land_Pattern_Small,1,True
1613,1772,1772,wed2778e,5,Animal_Sea_Solid_Small,2,True
1614,1773,1773,wed2778e,5,Animal_Sea_Pattern_Small,3,True
1615,1774,1774,wed2778e,5,Object_Land_Pattern_Large,4,True
1616,1775,1775,wed2778e,5,Object_Land_Solid_Small,5,True
1617,1776,1776,wed2778e,5,Object_Land_Pattern_Small,6,True
1618,1777,1777,wed2778e,6,Animal_Land_Pattern_Small,1,True
1619,1778,1778,wed2778e,6,Animal_Land_Pattern_Large,2,True
1620,1779,1779,wed2778e,6,Object_Sea_Solid_Large,3,True
1621,1780,1780,wed2778e,6,Animal_Sea_Pattern_Small,4,True
1622,1781,1781,wed2778e,6,Animal_Land_Solid_Large,5,True
1623,1782,1782,wed2778e,6,Animal_Sea_Pattern_Large,6,True
1624,1783,1783,wed2778e,7,Animal_Land_Pattern_Small,1,True
1625,1784,1784,wed2778e,7,Animal_Land_Pattern_Large,2,True
